row_label_raw,row_label_full,col_0,Trước điều chỉnh,Sau điều chỉnh,numeric__Trước điều chỉnh,numeric__Sau điều chỉnh
Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),330.571,330.571,330571.0,330571.0
"Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)","Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)","Trích lập các quỹ khen thưởng, phúc lợi (triệu đồng)",(17.783),(14.876),-17783.0,-14876.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),312.788,315.695,312788.0,315695.0
Số cổ phiếu bình quân đề tính lãi (cổ phiếu),Số cổ phiếu bình quân đề tính lãi (cổ phiếu),Số cổ phiếu bình quân đề tính lãi (cổ phiếu),304.707.628,351.064.031,304707628.0,351064031.0
Lãi cơ bản trên cổ phiếu (đồng),Lãi cơ bản trên cổ phiếu (đồng),Lãi cơ bản trên cổ phiếu (đồng),1.027,899,1027.0,899.0
