row_label_raw,row_label_full,col_0,2022,2021(trình bày lại),numeric__2022,numeric__2021(trình bày lại)
Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),Lợi nhuận sau thuế (triệu đồng),365.787,330.571,365787.0,330571.0
"Trích lập các Quỹ khen thưởng, phúc lợi (*)","Trích lập các Quỹ khen thưởng, phúc lợi (*)","Trích lập các Quỹ khen thưởng, phúc lợi (*)",(16.460),(14.876),-16460.0,-14876.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (triệu đồng),349.327,315.695,349327.0,315695.0
Bình quân gia quyền của số cổ phiếu phổ thông sau ảnh hưởng (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông sau ảnh hưởng (cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông sau ảnh hưởng (cổ phiếu),351.064.031,351.064.031,351064031.0,351064031.0
Lãi trên mỗi cổ phiếu (đồng),Lãi trên mỗi cổ phiếu (đồng),Lãi trên mỗi cổ phiếu (đồng),,,,
Lãi cơ bản trên mỗi cổ phiếu,Lãi trên mỗi cổ phiếu (đồng) > Lãi cơ bản trên mỗi cổ phiếu,Lãi cơ bản trên mỗi cổ phiếu,995,899,995.0,899.0
Lãi suy giảm trên cổ phiếu (**),Lãi trên mỗi cổ phiếu (đồng) > Lãi suy giảm trên cổ phiếu (**),Lãi suy giảm trên cổ phiếu (**),995,899,995.0,899.0
