row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2022,Tổng giá trị của hợp đồng (theo tỷ giá trên hợp đồng) triệu đồng > Tại ngày 31 tháng 12 năm 2022,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2022,Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Nợ phải trả triệu đồng > Tại ngày 31 tháng 12 năm 2022,Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Tổng giá trị của hợp đồng (theo tỷ giá trên hợp đồng) triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Tài sản triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Tổng giá trị ghi sổ kế toán (theo tỷ giá tại ngày báo cáo) > Nợ phải trả triệu đồng > Tại ngày 31 tháng 12 năm 2022,numeric__Giá trị thuần triệu đồng > Tại ngày 31 tháng 12 năm 2022
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Giao dịch hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ > Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,8.414.971,1.083,(14.454),(13.371),8414971.0,1083.0,-14454.0,-13371.0
,,,8.414.971,1.083,(14.454),(13.371),8414971.0,1083.0,-14454.0,-13371.0
Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,-,-,-,-,,,,
,,,-,-,-,-,,,,
