row_label_raw,row_label_full,Dự phòng rủi ro cho vay khách hàng(Thuyết minh số 10),2022 triệu đồng > 361.482,2021 triệu đồng > 468.293,numeric__2022 triệu đồng > 361.482,numeric__2021 triệu đồng > 468.293
Dự phòng trái phiếu đặc biệt VAMC,Dự phòng trái phiếu đặc biệt VAMC,Dự phòng trái phiếu đặc biệt VAMC,-,39.493,,39493.0
,,,361.482,507.786,361482.0,507786.0
