row_label_raw,row_label_full,Lãi cho vay chưa thu được bằng đồng Việt Nam,31/12/2022triệu đồng > 236.348,31/12/2021triệu đồng > 184.216,numeric__31/12/2022triệu đồng > 236.348,numeric__31/12/2021triệu đồng > 184.216
Lãi chứng khoán chưa thu được,Lãi chứng khoán chưa thu được,Lãi chứng khoán chưa thu được,40.623,18.998,40623.0,18998.0
Phí phải thu chưa thu được,Phí phải thu chưa thu được,Phí phải thu chưa thu được,7.224,7.225,7224.0,7225.0
,,,284.195,210.439,284195.0,210439.0
