row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay triệu đồng,Tổng tiền gửi tại các TCTD triệu đồng,Các cam kết tín dụng (Cam kết LC) triệu đồng,Công cụ tài chính phải sinh (Tổng giá trị hợp đồng) triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng dư nợ cho vay triệu đồng,numeric__Tổng tiền gửi tại các TCTD triệu đồng,numeric__Các cam kết tín dụng (Cam kết LC) triệu đồng,numeric__Công cụ tài chính phải sinh (Tổng giá trị hợp đồng) triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,24.352.548,11.062.178,927.524,8.414.971,2.061.694,24352548.0,11062178.0,927524.0,8414971.0,2061694.0
Trong nước,Trong nước,Trong nước,24.352.548,11.062.178,927.524,8.414.971,2.061.694,24352548.0,11062178.0,927524.0,8414971.0,2061694.0
