row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Thông tin chung,Thông tin chung,Thông tin chung,1 - 2,
Báo cáo của Ban Điều hành,Thông tin chung > Báo cáo của Ban Điều hành,Báo cáo của Ban Điều hành,3,3.0
Báo cáo kiểm toán báo cáo tài chính,Báo cáo kiểm toán báo cáo tài chính,Báo cáo kiểm toán báo cáo tài chính,4 - 5,
Báo cáo tình hình tài chính,Báo cáo tình hình tài chính,Báo cáo tình hình tài chính,6 - 8,
Báo cáo kết quả hoạt động,Báo cáo tình hình tài chính > Báo cáo kết quả hoạt động,Báo cáo kết quả hoạt động,9,9.0
Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,Báo cáo lưu chuyển tiền tệ,10 - 11,
Thuyết minh báo cáo tài chính,Thuyết minh báo cáo tài chính,Thuyết minh báo cáo tài chính,12 - 59,
