row_label_raw,row_label_full,col_0,Giá gốc,Giá gốc_1,numeric__Giá gốc,numeric__Giá gốc_1
,,,31/12/2019 VND,1/1/2019 VND,,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,5.861.689.062,4.838.811.869,5861689062.0,4838811869.0
Hàng hóa,Hàng hóa,Hàng hóa,1.862.679.506,748.672.048,1862679506.0,748672048.0
,,,7.724.368.568,5.587.483.917,7724368568.0,5587483917.0
