row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2019VND,2018VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh,,
Bán hàng hóa và cung cấp dịch vụ,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,37.307.502.161,33.140.588.376,37307502161.0,33140588376.0
Sử dụng dịch vụ,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh > Sử dụng dịch vụ,Sử dụng dịch vụ,31.150.299.416,28.977.791.213,31150299416.0,28977791213.0
Góp vốn,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh > Góp vốn,Góp vốn,30.000.000.000,-,30000000000.0,
Lợi nhuận được chia từ công ty con,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh > Lợi nhuận được chia từ công ty con,Lợi nhuận được chia từ công ty con,13.840.797.893,9.868.665.640,13840797893.0,9868665640.0
Cho vay,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh > Cho vay,Cho vay,-,5.000.000.000,,5000000000.0
Nhận tiền trả gốc vay,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh > Nhận tiền trả gốc vay,Nhận tiền trả gốc vay,5.685.858.589,4.466.666.668,5685858589.0,4466666668.0
Lãi cho vay,Công ty TNHH Một thành viên Vận tải biển Ngói sao Xanh > Lãi cho vay,Lãi cho vay,955.663.676,840.544.629,955663676.0,840544629.0
Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,,
Cung cấp dịch vụ,Công ty Cổ phần Container Miền Trung > Cung cấp dịch vụ,Cung cấp dịch vụ,39.000.000,5.727.273,39000000.0,5727273.0
Sử dụng dịch vụ,Công ty Cổ phần Container Miền Trung > Sử dụng dịch vụ,Sử dụng dịch vụ,1.158.131.363,1.283.680.509,1158131363.0,1283680509.0
