row_label_raw,row_label_full,Thuế giá trị gia tăng được khẩu trừ,1/1/2019VND > 3.083.157.804,Số phát sinh tăng trong năm VND > 43.745.672.821,Số đã khấu trừ trong năm VND > (34.191.368.072),31/12/2019VND > 12.637.462.553,col_5,numeric__1/1/2019VND > 3.083.157.804,numeric__Số phát sinh tăng trong năm VND > 43.745.672.821,numeric__Số đã khấu trừ trong năm VND > (34.191.368.072),numeric__31/12/2019VND > 12.637.462.553,numeric__col_5
(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,(b) Thuế và các khoản phải nộp Nhà nước,,,,,
,,,1/1/2019VND,Số phải nộp trong năm VND,Số đã khấu trừ trong năm VND,Số đã nộp trong năm VND,31/12/2019VND,,,,,
Thuế giá trị gia tăng,(b) Thuế và các khoản phải nộp Nhà nước > Thuế giá trị gia tăng,Thuế giá trị gia tăng,246.238.642,36.957.706.916,(34.191.368.072),(2.756.601.332),255.976.154,246238642.0,36957706916.0,-34191368072.0,-2756601332.0,255976154.0
Thuế thu nhập doanh nghiệp,(b) Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,4.868.093.158,22.428.106.762,-,(22.408.051.613),4.888.148.307,4868093158.0,22428106762.0,,-22408051613.0,4888148307.0
Thuế thu nhập cá nhân,(b) Thuế và các khoản phải nộp Nhà nước > Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,650.049.480,5.075.881.731,-,(4.885.497.681),840.433.530,650049480.0,5075881731.0,,-4885497681.0,840433530.0
Các loại thuế khác,(b) Thuế và các khoản phải nộp Nhà nước > Các loại thuế khác,Các loại thuế khác,779.938.830,13.479.262.204,-,(13.471.107.846),788.093.188,779938830.0,13479262204.0,,-13471107846.0,788093188.0
,,,6.544.320.110,77.940.957.613,(34.191.368.072),(43.521.258.472),6.772.651.179,6544320110.0,77940957613.0,-34191368072.0,-43521258472.0,6772651179.0
