row_label_raw,row_label_full,Tên,Trụ sở,Hoạt động chính,Lợi ích kinh tế,Lợi ích kinh tế_1,numeric__Trụ sở,numeric__Hoạt động chính,numeric__Lợi ích kinh tế,numeric__Lợi ích kinh tế_1
Tên,Tên,Tên,Trụ sở,Hoạt động chính,31/12/2025,1/1/2025,,,,
Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần,,,,
▪ Công ty Cổ phầnGiống Bò sữaMộc Châu,Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần > ▪ Công ty Cổ phầnGiống Bò sữaMộc Châu,▪ Công ty Cổ phầnGiống Bò sữaMộc Châu,"912 Đường Thảo Nguyên,Phường Thảo Nguyên,Tỉnh Sơn La",Chế biến sữa vàcác sản phẩm tửsữa,"49,73%","49,73%",,,0.49729999999999996,0.49729999999999996
▪ Công ty TNHHChăn nuôi Việt Nhật,Các công ty con sở hữu gián tiếp thông qua Tổng Công ty Chăn nuôi Việt Nam – Công ty Cổ phần > ▪ Công ty TNHHChăn nuôi Việt Nhật,▪ Công ty TNHHChăn nuôi Việt Nhật,"519 Minh Khai, PhườngVĩnh Tuy, Thành phố HàNội","Sản xuất, chănnuôi, chế biến vàkinh doanh các sảnphẩm từ thịt bò","35,16%","35,16%",,,0.35159999999999997,0.35159999999999997
Công ty con sở hữu gián tiếp thông qua Công ty TNHH Chăn nuôi Việt Nhật,Công ty con sở hữu gián tiếp thông qua Công ty TNHH Chăn nuôi Việt Nhật,Công ty con sở hữu gián tiếp thông qua Công ty TNHH Chăn nuôi Việt Nhật,Công ty con sở hữu gián tiếp thông qua Công ty TNHH Chăn nuôi Việt Nhật,Công ty con sở hữu gián tiếp thông qua Công ty TNHH Chăn nuôi Việt Nhật,Công ty con sở hữu gián tiếp thông qua Công ty TNHH Chăn nuôi Việt Nhật,Công ty con sở hữu gián tiếp thông qua Công ty TNHH Chăn nuôi Việt Nhật,,,,
▪ Công ty TNHH JVMeat (**),Công ty con sở hữu gián tiếp thông qua Công ty TNHH Chăn nuôi Việt Nhật > ▪ Công ty TNHH JVMeat (**),▪ Công ty TNHH JVMeat (**),"Số 1, Đường Trần Phú,Phường Vĩnh Phúc, TỉnhPhú Thọ",Chế biến các sảnphẩm từ thịt bò,"24,61%",-,,,0.24609999999999999,
