row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2025VND > 96.743.742.662,Phải nộpVND > 1.454.778.103.226,Đã nộpVND > (1.409.496.028.828),31/12/2025VND > 142.025.817.060,numeric__1/1/2025VND > 96.743.742.662,numeric__Phải nộpVND > 1.454.778.103.226,numeric__Đã nộpVND > (1.409.496.028.828),numeric__31/12/2025VND > 142.025.817.060
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,1.028.304.342,25.534.265.636,(24.584.692.962),1.977.877.016,1028304342.0,25534265636.0,-24584692962.0,1977877016.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,797.814.507.266,2.092.162.460.452,(1.353.040.369.936),1.536.936.597.782,797814507266.0,2092162460452.0,-1353040369936.0,1536936597782.0
Thuế chuyển lợi nhuận từ công ty con ở nước ngoài (*),Thuế chuyển lợi nhuận từ công ty con ở nước ngoài (*),Thuế chuyển lợi nhuận từ công ty con ở nước ngoài (*),-,36.253.022.852,(36.253.022.852),-,,36253022852.0,-36253022852.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,23.642.380.757,278.867.454.358,(277.664.330.200),24.845.504.915,23642380757.0,278867454358.0,-277664330200.0,24845504915.0
Thuế khác,Thuế khác,Thuế khác,221.211.038,27.275.223.616,(27.168.843.517),327.591.137,221211038.0,27275223616.0,-27168843517.0,327591137.0
,,,919.450.146.065,3.914.870.530.140,(3.128.207.288.295),1.706.113.387.910,919450146065.0,3914870530140.0,-3128207288295.0,1706113387910.0
