row_label_raw,row_label_full,col_0,2025Triệu VND,2024Triệu VND,numeric__2025Triệu VND,numeric__2024Triệu VND
Tổng Giám đốc,Tổng Giám đốc,Tổng Giám đốc,,,,
Tiền lương trung bình một tháng,Tiền lương trung bình một tháng,Tiền lương trung bình một tháng,,,,
Bà Mai Kiều Liên,Tiền lương trung bình một tháng > Bà Mai Kiều Liên,Bà Mai Kiều Liên,457,457,457.0,457.0
Các thành viên quản lý khác,Các thành viên quản lý khác,Các thành viên quản lý khác,,,,
Tiền lương trung bình một tháng cho một người,Tiền lương trung bình một tháng cho một người,Tiền lương trung bình một tháng cho một người,,,,
Các Giám đốc Điều hành,Tiền lương trung bình một tháng cho một người > Các Giám đốc Điều hành,Các Giám đốc Điều hành,289,280,289.0,280.0
