row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Nhà cửa VND,Co'sở hạ tầng VND,Tổng VND,numeric__Quyền sử dụng đất VND,numeric__Nhà cửa VND,numeric__Co'sở hạ tầng VND,numeric__Tổng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số dư đầu năm và số dư cuối năm,Nguyên giá > Số dư đầu năm và số dư cuối năm,Số dư đầu năm và số dư cuối năm,38.884.288.170,54.976.414.196,982.364.064,94.843.066.430,38884288170.0,54976414196.0,982364064.0,94843066430.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,8.993.644.882,31.521.766.745,982.364.064,41.497.775.691,8993644882.0,31521766745.0,982364064.0,41497775691.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,793.556.901,888.337.379,-,1.681.894.280,793556901.0,888337379.0,,1681894280.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,9.787.201.783,32.410.104.124,982.364.064,43.179.669.971,9787201783.0,32410104124.0,982364064.0,43179669971.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,29.890.643.288,23.454.647.451,-,53.345.290.739,29890643288.0,23454647451.0,,53345290739.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,29.097.086.387,22.566.310.072,-,51.663.396.459,29097086387.0,22566310072.0,,51663396459.0
