row_label_raw,row_label_full,col_0,Trong nước(Khách hàng tại Việt Nam),Trong nước(Khách hàng tại Việt Nam)_1,Nước ngoài(Khách hàng ở các nước khác Việt Nam),Nước ngoài(Khách hàng ở các nước khác Việt Nam)_1,Tổng cộng,Tổng cộng_1,numeric__Trong nước(Khách hàng tại Việt Nam),numeric__Trong nước(Khách hàng tại Việt Nam)_1,numeric__Nước ngoài(Khách hàng ở các nước khác Việt Nam),numeric__Nước ngoài(Khách hàng ở các nước khác Việt Nam)_1,numeric__Tổng cộng,numeric__Tổng cộng_1
,,,2015VND,2014VND,2015VND,2014VND,2015VND,2014VND,,,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,32.160.905.237.291,29.386.869.257.776,7.919.479.273.455,5.685.146.256.920,40.080.384.510.746,35.072.015.514.696,32160905237291.0,29386869257776.0,7919479273455.0,5685146256920.0,40080384510746.0,35072015514696.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,(19.261.905.095.133),(19.246.935.114.802),(4.556.064.473.377),(4.433.261.762.574),(23.817.969.568.510),(23.680.196.877.376),-19261905095133.0,-19246935114802.0,-4556064473377.0,-4433261762574.0,-23817969568510.0,-23680196877376.0
Lợi nhuận gộp theo bộ phận,Lợi nhuận gộp theo bộ phận,Lợi nhuận gộp theo bộ phận,12.899.000.142.158,10.139.934.142.974,3.363.414.800.078,1.251.884.494.346,16.262.414.942.236,11.391.818.637.320,12899000142158.0,10139934142974.0,3363414800078.0,1251884494346.0,16262414942236.0,11391818637320.0
