row_label_raw,row_label_full,col_0,Thuế suất,31/12/2015VND,1/1/2015VND,numeric__Thuế suất,numeric__31/12/2015VND,numeric__1/1/2015VND
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,,,
Chênh lệch tỷ giá hối đoái,Tài sản thuế thu nhập hoãn lại > Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,20% - 22%,683.950.320,226.023.828,,683950320.0,226023828.0
Chi phí phải trả và dự phòng,Tài sản thuế thu nhập hoãn lại > Chi phí phải trả và dự phòng,Chi phí phải trả và dự phòng,20% - 22%,24.496.236.994,150.567.144.581,,24496236994.0,150567144581.0
Tổng tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại > Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,,25.180.187.314,150.793.168.409,,25180187314.0,150793168409.0
