row_label_raw,row_label_full,col_0,Giá trị ghi sổ VND,Dòng tiền theo hợp đồng VND,Trong vòng 1 năm VND,1 – 2 năm VND,2 – 5 năm VND,numeric__Giá trị ghi sổ VND,numeric__Dòng tiền theo hợp đồng VND,numeric__Trong vòng 1 năm VND,numeric__1 – 2 năm VND,numeric__2 – 5 năm VND
Phải trả người bán,Phải trả người bán,Phải trả người bán,1.898.529.392.924,1.898.529.392.924,1.898.529.392.924,-,-,1898529392924.0,1898529392924.0,1898529392924.0,,
Phải trả người lao động,Phải trả người lao động,Phải trả người lao động,163.476.907.176,163.476.907.176,163.476.907.176,-,-,163476907176.0,163476907176.0,163476907176.0,,
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,632.991.337.019,632.991.337.019,632.991.337.019,-,-,632991337019.0,632991337019.0,632991337019.0,,
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,598.428.618.781,598.428.618.781,598.428.618.781,-,-,598428618781.0,598428618781.0,598428618781.0,,
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.279.525.014.840,1.302.655.532.729,1.302.655.532.729,-,-,1279525014840.0,1302655532729.0,1302655532729.0,,
Phải trả dài hạn khác,Phải trả dài hạn khác,Phải trả dài hạn khác,8.192.561.774,8.192.561.774,-,8.192.561.774,-,8192561774.0,8192561774.0,,8192561774.0,
Vay dài hạn,Vay dài hạn,Vay dài hạn,346.383.586.552,391.252.736.516,49.911.587.702,48.205.580.041,293.135.568.773,346383586552.0,391252736516.0,49911587702.0,48205580041.0,293135568773.0
,,,4.927.527.419.066,4.995.527.086.919,4.645.993.376.331,56.398.141.815,293.135.568.773,4927527419066.0,4995527086919.0,4645993376331.0,56398141815.0,293135568773.0
