row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2015VND > 97.748.080.575,Phát sinhVND > 1.825.859.646.803,Chi trảVND > (1.810.016.334.187),Chênh lệchuyển đổiVND > 569.931,31/12/2015VND > 113.591.963.122,numeric__1/1/2015VND > 97.748.080.575,numeric__Phát sinhVND > 1.825.859.646.803,numeric__Chi trảVND > (1.810.016.334.187),numeric__Chênh lệchuyển đổiVND > 569.931,numeric__31/12/2015VND > 113.591.963.122
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,396.387.038.231,1.471.975.323.593,(1.805.610.651.275),38.239.461,62.789.950.010,396387038231.0,1471975323593.0,-1805610651275.0,38239461.0,62789950010.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,5.935.298.848,167.284.595.517,(141.630.896.180),2.681.498,31.591.679.683,5935298848.0,167284595517.0,-141630896180.0,2681498.0,31591679683.0
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,67.059.641,169.915.595.980,(166.799.273.605),49.757.232,3.233.139.248,67059641.0,169915595980.0,-166799273605.0,49757232.0,3233139248.0
Thuế khác,Thuế khác,Thuế khác,2.505.599.009,22.908.336.276,(20.985.090.713),172.234.379,4.601.078.951,2505599009.0,22908336276.0,-20985090713.0,172234379.0,4601078951.0
,,,502.643.076.304,3.657.943.498.169,(3.945.042.245.960),263.482.501,215.807.811.014,502643076304.0,3657943498169.0,-3945042245960.0,263482501.0,215807811014.0
