row_label_raw,row_label_full,col_0,1/1/2015VND,Tăng thêmVND,Chi trảVND,Chênh lệchchuyển đổiVND,31/12/2015VND,numeric__1/1/2015VND,numeric__Tăng thêmVND,numeric__Chi trảVND,numeric__Chênh lệchchuyển đổiVND,numeric__31/12/2015VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.258.848.534.840,3.942.825.130.654,(3.756.918.659.783),8.871.901.497,1.453.626.907.208,1258848534840.0,3942825130654.0,-3756918659783.0,8871901497.0,1453626907208.0
Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,Vay dài hạnđến hạn trả,20.676.480.000,-,-,1.055.120.000,21.731.600.000,20676480000.0,,,1055120000.0,21731600000.0
,,,1.279.525.014.840,3.942.825.130.654,(3.756.918.659.783),9.927.021.497,1.475.358.507.208,1279525014840.0,3942825130654.0,-3756918659783.0,9927021497.0,1475358507208.0
