row_label_raw,row_label_full,col_0,col_1,col_2,col_3,col_4,31/12/2015 > Giá gốc VND,31/12/2015 > Giá trị hợp lý VND,31/12/2015 > Dự phòng giảm giá VND,31/12/2015 > Dự phòng giảm giá VND_1,31/12/2015 > Giá gốc VND_1,1/1/2015 > Giá trị hợp lý VND,1/1/2015 > Giá trị hợp lý VND_1,1/1/2015 > Dự phòng giảm giá VND,1/1/2015 > Dự phòng giảm giá VND_1,col_14,numeric__col_1,numeric__col_2,numeric__col_3,numeric__col_4,numeric__31/12/2015 > Giá gốc VND,numeric__31/12/2015 > Giá trị hợp lý VND,numeric__31/12/2015 > Dự phòng giảm giá VND,numeric__31/12/2015 > Dự phòng giảm giá VND_1,numeric__31/12/2015 > Giá gốc VND_1,numeric__1/1/2015 > Giá trị hợp lý VND,numeric__1/1/2015 > Giá trị hợp lý VND_1,numeric__1/1/2015 > Dự phòng giảm giá VND,numeric__1/1/2015 > Dự phòng giảm giá VND_1,numeric__col_14
Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,82.283.660.000442.000.000.000-1.697.216.577,10.784.237.200(*)-1.001.275.920,(71.499.422.800)-(696.017.447),(71.499.422.800)-(696.017.447),82.283.660.000442.000.000.000150.569.980.00029.961.232.722704.814.872.722,12.745.007.600(*),12.745.007.600(*),(69.538.652.400)-(62.281.219.000)(7.388.500.000),(69.538.652.400)-(62.281.219.000)(7.388.500.000),,,,,,,,,,8.2283660000442e+57,,,,,
Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần An Bình▪ Ngân hàng Thương mại Cổ phần Bảo Việt▪ Công ty Cổ phần Thành Thành CôngTây Ninh▪ Khác,525.980.876.577,10.784.237.200(*)-1.001.275.920,(72.195.440.247),(72.195.440.247),82.283.660.000442.000.000.000150.569.980.00029.961.232.722704.814.872.722,12.745.007.600(*),12.745.007.600(*),(139.208.371.400),(139.208.371.400),,,,,,525980876577.0,,-72195440247.0,-72195440247.0,8.2283660000442e+57,,,-139208371400.0,-139208371400.0,
(*),(*),(*),Tại,ngày,báo,"cáo, không",có,thông tin về,giá,trị,hợp,lý,của,khoản,đầu,tư này.,,,,,,,,,,,,,,
