row_label_raw,row_label_full,col_0,Thuyết minh,31/12/2015 VND,1/1/2015 VND,numeric__Thuyết minh,numeric__31/12/2015 VND,numeric__1/1/2015 VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,(ii),1.357.221.465.843,1.526.525.470.187,,1357221465843.0,1526525470187.0
Các khoản đầu tư nằm giữ đến ngày đáo hạn,Các khoản đầu tư nằm giữ đến ngày đáo hạn,Các khoản đầu tư nằm giữ đến ngày đáo hạn,(iii),8.751.188.500.000,7.249.996.000.000,,8751188500000.0,7249996000000.0
Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,Phải thu khách hàng và các khoản phải thu khác,(iv),2.525.445.056.752,2.299.120.747.592,,2525445056752.0,2299120747592.0
,,,,12.633.855.022.595,11.075.642.217.779,,12633855022595.0,11075642217779.0
