row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Loại giao dịch,2015 VND,2014 VND,numeric__Mối quan hệ,numeric__Loại giao dịch,numeric__2015 VND,numeric__2014 VND
Miraka Limited,Miraka Limited,Miraka Limited,Công ty liên kết,Mua hàng hóa Góp vốn,456.404.881.496 80.161.500.899,282.968.330.700 -,,,,
Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,Miraka Limited > Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,Công ty Cổ phần Nguyên liệu Thực phẩm Á Châu Sài Gòn,Công ty liên kết,Bán hàng hóa và dịch vụ,510.424.095,11.024.603.438,,,510424095.0,11024603438.0
Thành viên Hội đồng Quản trị và Ban Điều hành,Miraka Limited > Thành viên Hội đồng Quản trị và Ban Điều hành,Thành viên Hội đồng Quản trị và Ban Điều hành,,Thù lao,67.282.713.861,60.064.426.741,,,67282713861.0,60064426741.0
Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Miraka Limited > Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Tổng Công ty Đầu tư và Kinh doanh Vốn Nhà nước,Cổ đông,Cổ tức công bố,2.705.270.400.000,1.502.928.000.000,,,2705270400000.0,1502928000000.0
