row_label_raw,row_label_full,Bên cho vay,Bên cho vay_1,Loại tiền,Lãi suất năm,31/12/2015 VND,1/1/2015 VND,numeric__Bên cho vay_1,numeric__Loại tiền,numeric__Lãi suất năm,numeric__31/12/2015 VND,numeric__1/1/2015 VND
The Bank of Tokyo-Mitsubishi UFJ Ltd. – Chi nhánh Thành phố Hồ Chí Minh,The Bank of Tokyo-Mitsubishi UFJ Ltd. – Chi nhánh Thành phố Hồ Chí Minh,The Bank of Tokyo-Mitsubishi UFJ Ltd. – Chi nhánh Thành phố Hồ Chí Minh,(i),USD,"1,28%",564.550.000.000,790.320.000.000,,,0.0128,564550000000.0,790320000000.0
Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Thành phố Hồ Chí Minh,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Thành phố Hồ Chí Minh,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam – Chi nhánh Thành phố Hồ Chí Minh,(ii),USD,"1,28%",677.460.000.000,320.400.000.000,,,0.0128,677460000000.0,320400000000.0
Wells Fargo,Wells Fargo,Wells Fargo,(iii),USD,"2,353%",122.662.316.960,148.128.534.840,,,0.023530000000000002,122662316960.0,148128534840.0
Deutsche Bank Polska Spółka Akcyjna▪ Khoản vay 1,Deutsche Bank Polska Spółka Akcyjna▪ Khoản vay 1,Deutsche Bank Polska Spółka Akcyjna▪ Khoản vay 1,(iv),EUR,"1,100%",21.336.313.870,-,,,0.011000000000000001,21336313870.0,
▪ Khoản vay 2,▪ Khoản vay 2,▪ Khoản vay 2,(iv),PLN,"2,810%",67.618.276.378,-,,,0.0281,67618276378.0,
,,,,,,1.453.626.907.208,1.258.848.534.840,,,,1453626907208.0,1258848534840.0
