row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2015 VND,2014 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2015 VND,numeric__2014 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
Tiền chi mua tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định,Tiền chi mua tài sản cố định,21,,(1.067.841.221.053),(858.946.281.717),21.0,,-1067841221053.0,-858946281717.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,,44.000.581.044,53.894.284.254,22.0,,44000581044.0,53894284254.0
Tiền thu hồi/(chi) cho vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi/(chi) cho vay,Tiền thu hồi/(chi) cho vay,23,,1.821.603.322,(6.658.637.004),23.0,,1821603322.0,-6658637004.0
Tiền chi mua các công cụ nợ của các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua các công cụ nợ của các đơn vị khác,Tiền chi mua các công cụ nợ của các đơn vị khác,23,,(190.000.000.000),(300.915.667.523),23.0,,-190000000000.0,-300915667523.0
Tăng tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tăng tiền gửi có kỳ hạn,Tăng tiền gửi có kỳ hạn,23,,(1.309.442.450.000),(3.349.601.000.000),23.0,,-1309442450000.0,-3349601000000.0
Tiền thu hồi từ việc bán các công cụ nợ của các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi từ việc bán các công cụ nợ của các đơn vị khác,Tiền thu hồi từ việc bán các công cụ nợ của các đơn vị khác,24,,155.767.663,5.296.101.394,24.0,,155767663.0,5296101394.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,,(80.161.500.899),(2.759.659.696),25.0,,-80161500899.0,-2759659696.0
Tiền thu hồi đầu tư vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi đầu tư vào các đơn vị khác,Tiền thu hồi đầu tư vào các đơn vị khác,26,,13.902.241.885,19.748.461.471,26.0,,13902241885.0,19748461471.0
Tiền thu lãi tiền gửi và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cổ tức,Tiền thu lãi tiền gửi và cổ tức,27,,460.883.543.055,560.479.407.828,27.0,,460883543055.0,560479407828.0
Tiền tăng từ một công ty con,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền tăng từ một công ty con,Tiền tăng từ một công ty con,28,,-,86.867.562,28.0,,,86867562.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,,(2.126.681.434.983),(3.879.376.123.431),30.0,,-2126681434983.0,-3879376123431.0
