row_label_raw,row_label_full,col_0,2015VND,2014VND,numeric__2015VND,numeric__2014VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,824.432.512.321,537.872.350.628,824432512321.0,537872350628.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,1.108.947.131.917,708.721.969.694,1108947131917.0,708721969694.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(1.021.415.383.817),(407.890.493.780),-1021415383817.0,-407890493780.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(28.197.705.229),-,-28197705229.0,
Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,-,(3.405.538.719),,-3405538719.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(93.491.543.348),(4.342.189.540),-93491543348.0,-4342189540.0
Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,Chuyển sang hàng tồn kho,(5.153.262.275),(662.453.566),-5153262275.0,-662453566.0
Giảm khác,Giảm khác,Giảm khác,(25.242.167.757),(6.187.823.150),-25242167757.0,-6187823150.0
Chênh lệch chuyển đổi,Chênh lệch chuyển đổi,Chênh lệch chuyển đổi,1.405.530.974,326.690.754,1405530974.0,326690754.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,761.285.112.786,824.432.512.321,761285112786.0,824432512321.0
