row_label_raw,row_label_full,col_0,Mức tănglãi suất,Ảnh hưởng đến,Ảnh hưởng đến_1,numeric__Mức tănglãi suất,numeric__Ảnh hưởng đến,numeric__Ảnh hưởng đến_1
,,,Mức tănglãi suất,Lợi nhuậntrước thuếTriệu đồng,Lợi nhuận sau thuếvà Vốn chủ sở hữuTriệu đồng,,,
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,,,
USD,Tại ngày 31 tháng 12 năm 2019 > USD,USD,"1,50%",(150.813),(120.650),0.015,-150813.0,-120650.0
VND,Tại ngày 31 tháng 12 năm 2019 > VND,VND,"3,00%",853.290,682.632,0.03,853290.0,682632.0
Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,Tại ngày 31 tháng 12 năm 2018,,,
USD,Tại ngày 31 tháng 12 năm 2018 > USD,USD,"1,50%",14.913,11.930,0.015,14913.0,11930.0
VND,Tại ngày 31 tháng 12 năm 2018 > VND,VND,"3,00%",685.602,548.481,0.03,685602.0,548481.0
