row_label_raw,row_label_full,col_0,Mức tăng tỷ giá,Ánh hưởng đến lợi nhuận sau thuế và vốn chủ sở hữu Triệu đồng,numeric__Mức tăng tỷ giá,numeric__Ánh hưởng đến lợi nhuận sau thuế và vốn chủ sở hữu Triệu đồng
Tại ngày 31 tháng 12 năm 2019 USD,Tại ngày 31 tháng 12 năm 2019 USD,Tại ngày 31 tháng 12 năm 2019 USD,"2,00%",(39.160),0.02,-39160.0
Tại ngày 31 tháng 12 năm 2018 USD,Tại ngày 31 tháng 12 năm 2018 USD,Tại ngày 31 tháng 12 năm 2018 USD,"2,00%",16.747,0.02,16747.0
