row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2019%/năm,Ngày 31 tháng 12năm 2018%/năm,numeric__Ngày 31 tháng 12năm 2019%/năm,numeric__Ngày 31 tháng 12năm 2018%/năm
Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,Tiền gửi có kỳ hạn của các TCTD khác bằng VND,"1,20 - 6,00","1,00 - 9,20",,
Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng VND > Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,Tiền gửi có kỳ hạn của các TCTD khác bằng ngoại tệ,"1,70","2,50 - 2,70",1.7,
"Tiền vay các TCTC, TCTD khác bằng VND","Tiền vay các TCTC, TCTD khác bằng VND","Tiền vay các TCTC, TCTD khác bằng VND","3,50 - 7,90","3,60 - 7,80",,
"Tiền vay các TCTC, TCTD khác bằng ngoại tệ","Tiền vay các TCTC, TCTD khác bằng ngoại tệ","Tiền vay các TCTC, TCTD khác bằng ngoại tệ","0,75 - 9,00","0,72 - 9,00",,
