row_label_raw,row_label_full,Tên công ty,Được thành lập theo,Ngành hoạt động,Vốn điều lệ,% sở hữu,numeric__Được thành lập theo,numeric__Ngành hoạt động,numeric__Vốn điều lệ,numeric__% sở hữu
Công ty TNHHQuản lý tài sảnNgân hàngThương mại Cố phần Việt NamThịnh Vượng(“VPB AMC”),Công ty TNHHQuản lý tài sảnNgân hàngThương mại Cố phần Việt NamThịnh Vượng(“VPB AMC”),Công ty TNHHQuản lý tài sảnNgân hàngThương mại Cố phần Việt NamThịnh Vượng(“VPB AMC”),Giấy Chứng nhận Đăng kýKinh doanh số 0105837483do Sở Kế hoạch và Đầu tưHà Nội cấp thay đổi lần gần nhất ngày 28 tháng 12 năm 2016,Quản lý nợ và khai thác tài sản,115 tỷ đồng Việt Nam,100%,,,,1.0
Công ty Tài chínhTNHH MTV Ngân hàng Việt NamThịnh Vượng(“VPB FC”),Công ty Tài chínhTNHH MTV Ngân hàng Việt NamThịnh Vượng(“VPB FC”),Công ty Tài chínhTNHH MTV Ngân hàng Việt NamThịnh Vượng(“VPB FC”),Giấy Chứng nhận Đăng kýKinh doanh số 0102180545do Sở Kế hoạch và Đầu tưTP Hồ Chí Minh cấp thay đổi gần nhất ngày 17 tháng 10 năm 2018,Hoạt động dịch vụ tài chính khác,7.328 tỷ đồng Việt Nam,100%,,,,1.0
