row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__Tổng cộngTriệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.290.695,1.856.709,3.147.404,1290695.0,1856709.0,3147404.0
Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),Dự phòng rủi ro trích lập trong năm(Thuyết minh số 34),234.495,11.045.130,11.279.625,234495.0,11045130.0,11279625.0
Giảm dự phòng do bán nợ cho VAMC,Giảm dự phòng do bán nợ cho VAMC,Giảm dự phòng do bán nợ cho VAMC,-,(184.737),(184.737),,-184737.0,-184737.0
Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,Sử dụng dự phòng xử lý rủi ro tín dụng,-,(10.675.519),(10.675.519),,-10675519.0,-10675519.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.525.190,2.041.583,3.566.773,1525190.0,2041583.0,3566773.0
