row_label_raw,row_label_full,Tiền gửi có kỳ hạn còn lại không quá 12 tháng > - Ngân hàng TMCP Ngoại thương Việt Nam (*) > - Ngân hàng Việt Nam Thịnh Vượng,31/12/2015 > Giá gốc > 573.264.666.667 > 13.264.666.667 > 560.000.000.000,31/12/2015 > Giá trị ghi số > 573.264.666.667 > 13.264.666.667 > 560.000.000.000,01/01/2015 > Giá gốc > 340.000.000.000 > 10.000.000.000 > 300.000.000.000,01/01/2015 > Giá trị ghi số > 340.000.000.000 > 10.000.000.000 > 300.000.000.000,numeric__31/12/2015 > Giá gốc > 573.264.666.667 > 13.264.666.667 > 560.000.000.000,numeric__31/12/2015 > Giá trị ghi số > 573.264.666.667 > 13.264.666.667 > 560.000.000.000,numeric__01/01/2015 > Giá gốc > 340.000.000.000 > 10.000.000.000 > 300.000.000.000,numeric__01/01/2015 > Giá trị ghi số > 340.000.000.000 > 10.000.000.000 > 300.000.000.000
- Ngân hàng TMCP Đầu tư & Phát triển VN,- Ngân hàng TMCP Đầu tư & Phát triển VN,- Ngân hàng TMCP Đầu tư & Phát triển VN,-,-,30.000.000.000,30.000.000.000,,,30000000000.0,30000000000.0
- Ngân hàng TMCP Công thương Việt Nam,- Ngân hàng TMCP Công thương Việt Nam,- Ngân hàng TMCP Công thương Việt Nam,-,-,-,-,,,,
Cộng,- Ngân hàng TMCP Công thương Việt Nam > Cộng,Cộng,573.264.666.667,573.264.666.667,340.000.000.000,340.000.000.000,573264666667.0,573264666667.0,340000000000.0,340000000000.0
