row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Quyền chọn chuyển đổi trái phiếu,Quỹ đầu tư phát triển,Quỹ dự phòng tài chính,Lợi nhuận sau thuế chưa phân phối,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quyền chọn chuyển đổi trái phiếu,numeric__Quỹ đầu tư phát triển,numeric__Quỹ dự phòng tài chính,numeric__Lợi nhuận sau thuế chưa phân phối
Số dư tại 01/01/2014,Số dư tại 01/01/2014,Số dư tại 01/01/2014,697.448.980.000,49.922.262.000,-,9.391.075.135,3.779.471.824,50.748.767.025,697448980000.0,49922262000.0,,9391075135.0,3779471824.0,50748767025.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,795.086.100.000,-,-,-,-,57.675.822.741,795086100000.0,,,,,57675822741.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,49.103.180.000,-,6.974.110.000,-,42.859.183.520,,49103180000.0,,6974110000.0,,42859183520.0
Số dư tại 31/12/2014,Số dư tại 31/12/2014,Số dư tại 31/12/2014,1.492.535.080.000,819.082.000,-,2.416.965.135,3.779.471.824,65.565.406.246,1492535080000.0,819082000.0,,2416965135.0,3779471824.0,65565406246.0
Chuyển số dư (*),Chuyển số dư (*),Chuyển số dư (*),,,,3.779.471.824,(3.779.471.824),,,,,3779471824.0,-3779471824.0,
Số dư tại 01/01/2015,Số dư tại 01/01/2015,Số dư tại 01/01/2015,1.492.535.080.000,819.082.000,-,6.196.436.959,-,65.565.406.246,1492535080000.0,819082000.0,,6196436959.0,,65565406246.0
Tăng trong kỳ,Tăng trong kỳ,Tăng trong kỳ,199.326.090.000,49.831.522.500,94.188.783.378,-,-,48.456.089.553,199326090000.0,49831522500.0,94188783378.0,,,48456089553.0
Giảm trong kỳ,Giảm trong kỳ,Giảm trong kỳ,-,722.500.000,-,-,-,-,,722500000.0,,,,
Số dư tại 30/06/2015,Số dư tại 30/06/2015,Số dư tại 30/06/2015,1.691.861.170.000,49.928.104.500,94.188.783.378,6.196.436.959,-,114.021.495.799,1691861170000.0,49928104500.0,94188783378.0,6196436959.0,,114021495799.0
