row_label_raw,row_label_full,col_0,Năm 2015,Năm 2014,numeric__Năm 2015,numeric__Năm 2014
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,57.741.671.018,61.402.761.936,57741671018.0,61402761936.0
- Từ hoạt động kinh doanh bất động sản,- Từ hoạt động kinh doanh bất động sản,- Từ hoạt động kinh doanh bất động sản,-,(4.714.776.180),,-4714776180.0
- Từ hoạt động sản xuất kinh doanh chính,- Từ hoạt động sản xuất kinh doanh chính,- Từ hoạt động sản xuất kinh doanh chính,57.741.671.018,66.117.538.116,57741671018.0,66117538116.0
Điều chính các khoản thu nhập chịu thuế,Điều chính các khoản thu nhập chịu thuế,Điều chính các khoản thu nhập chịu thuế,(15.004.366.872),(44.170.480.289),-15004366872.0,-44170480289.0
Điều chính tăng,Điều chính tăng,Điều chính tăng,5.158.455.059,1.819.890.364,5158455059.0,1819890364.0
- Các khoản phạt thuế và nộp phạt khác,- Các khoản phạt thuế và nộp phạt khác,- Các khoản phạt thuế và nộp phạt khác,899.835.145,482.392.896,899835145.0,482392896.0
"- Chi phí không hợp lý, hợp lệ","- Chi phí không hợp lý, hợp lệ","- Chi phí không hợp lý, hợp lệ",4.258.619.914,1.337.497.468,4258619914.0,1337497468.0
Điều chính giảm,Điều chính giảm,Điều chính giảm,20.162.821.931,45.990.370.653,20162821931.0,45990370653.0
- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,- Cổ tức lợi nhuận được chia,20.161.686.510,45.989.540.748,20161686510.0,45989540748.0
- Lãi chênh lệch tỷ giá chưa thực hiện,- Lãi chênh lệch tỷ giá chưa thực hiện,- Lãi chênh lệch tỷ giá chưa thực hiện,1.135.421,829.905,1135421.0,829905.0
Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,Tổng thu nhập chịu thuế,42.737.304.146,17.232.281.647,42737304146.0,17232281647.0
- Từ hoạt động kinh doanh bất động sản,- Từ hoạt động kinh doanh bất động sản,- Từ hoạt động kinh doanh bất động sản,-,(4.714.776.180),,-4714776180.0
- Từ hoạt động sản xuất kinh doanh chính,- Từ hoạt động sản xuất kinh doanh chính,- Từ hoạt động sản xuất kinh doanh chính,42.737.304.146,21.947.057.827,42737304146.0,21947057827.0
Chi phí thuê thu nhập doanh nghiệp hiện hành,Chi phí thuê thu nhập doanh nghiệp hiện hành,Chi phí thuê thu nhập doanh nghiệp hiện hành,9.402.206.912,3.791.101.961,9402206912.0,3791101961.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi phí thuế TNDN hiện hành phát sinh kỳ này,Trong đó: > - Chi phí thuế TNDN hiện hành phát sinh kỳ này,- Chi phí thuế TNDN hiện hành phát sinh kỳ này,9.402.206.912,3.791.101.961,9402206912.0,3791101961.0
- Điều chính chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,- Điều chính chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,- Điều chính chi phí thuế thu nhập doanh nghiệp hiện hành kỳ trước vào chi phí thuế TNDN hiện hành kỳ này,-,-,,
