row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,
Vay ngắn hạn ngân hàng (TM số 24.1),Vay ngắn hạn > Vay ngắn hạn ngân hàng (TM số 24.1),Vay ngắn hạn ngân hàng (TM số 24.1),952.096.698.475,919.137.730.587,952096698475.0,919137730587.0
Trái phiếu dài hạn đến hạn trả (TM số 24.4),Vay ngắn hạn > Trái phiếu dài hạn đến hạn trả (TM số 24.4),Trái phiếu dài hạn đến hạn trả (TM số 24.4),943.516.250.000,449.288.518.327,943516250000.0,449288518327.0
Vay dài hạn ngân hàng đến hạn trả (TM số 24.2),Vay ngắn hạn > Vay dài hạn ngân hàng đến hạn trả (TM số 24.2),Vay dài hạn ngân hàng đến hạn trả (TM số 24.2),337.264.186.072,27.644.565.225,337264186072.0,27644565225.0
Vay ngắn hạn cá nhân (TM số 24.3),Vay ngắn hạn > Vay ngắn hạn cá nhân (TM số 24.3),Vay ngắn hạn cá nhân (TM số 24.3),169.201.054.393,408.000.000.000,169201054393.0,408000000000.0
,,,2.402.078.188.940,1.804.070.814.139,2402078188940.0,1804070814139.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,
Trái phiếu (TM số 24.4),Vay dài hạn > Trái phiếu (TM số 24.4),Trái phiếu (TM số 24.4),2.131.460.300.761,2.564.587.396.012,2131460300761.0,2564587396012.0
Vay dài hạn ngân hàng (TM số 24.2),Vay dài hạn > Vay dài hạn ngân hàng (TM số 24.2),Vay dài hạn ngân hàng (TM số 24.2),1.573.923.227.845,810.645.887.018,1573923227845.0,810645887018.0
,,,3.705.383.528.606,3.375.233.283.030,3705383528606.0,3375233283030.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,6.107.461.717.546,5.179.304.097.169,6107461717546.0,5179304097169.0
