row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí hoa hồng môi giới,Ngắn hạn > Phí hoa hồng môi giới,Phí hoa hồng môi giới,327.679.359.670,241.602.459.553,327679359670.0,241602459553.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",10.370.519.960,7.222.143.799,10370519960.0,7222143799.0
Khác,Ngắn hạn > Khác,Khác,6.402.704.018,3.986.990.407,6402704018.0,3986990407.0
,,,344.452.583.648,252.811.593.759,344452583648.0,252811593759.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Phí hoa hồng môi giới,Dải hạn > Phí hoa hồng môi giới,Phí hoa hồng môi giới,107.314.005.657,175.495.489.922,107314005657.0,175495489922.0
"Công cụ, dụng cụ","Dải hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",12.846.939.269,20.338.931.694,12846939269.0,20338931694.0
Khác,Dải hạn > Khác,Khác,3.526.523.415,161.439.212.624,3526523415.0,161439212624.0
,,,123.687.468.341,357.273.634.240,123687468341.0,357273634240.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,468.140.051.989,610.085.227.999,468140051989.0,610085227999.0
