row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí hoa hồng bán hàng,Chi phí bán hàng > Chi phí hoa hồng bán hàng,Chi phí hoa hồng bán hàng,211.030.630.056,349.107.097.215,211030630056.0,349107097215.0
"Chi phí tiếp thị, nhà mẫu","Chi phí bán hàng > Chi phí tiếp thị, nhà mẫu","Chi phí tiếp thị, nhà mẫu",129.783.816.097,135.159.775.232,129783816097.0,135159775232.0
Chi phí dịch vụ mua ngoài,Chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,27.838.540.599,1.336.986.294,27838540599.0,1336986294.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,11.400.419.221,12.442.434.477,11400419221.0,12442434477.0
Khác,Chi phí bán hàng > Khác,Khác,38.156.405.166,12.866.681.143,38156405166.0,12866681143.0
,,,418.209.811.139,510.912.974.361,418209811139.0,510912974361.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,270.187.835.041,379.772.805.508,270187835041.0,379772805508.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,185.912.437.478,194.677.098.872,185912437478.0,194677098872.0
Chi phí thuê,Chi phí quản lý doanh nghiệp > Chi phí thuê,Chi phí thuê,36.945.131.938,26.364.352.157,36945131938.0,26364352157.0
Chi phí khấu hao và hao mòn,Chi phí quản lý doanh nghiệp > Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,36.912.133.356,15.644.854.556,36912133356.0,15644854556.0
Khác,Chi phí quản lý doanh nghiệp > Khác,Khác,32.116.714.561,27.162.039.043,32116714561.0,27162039043.0
,,,562.074.252.374,643.621.150.136,562074252374.0,643621150136.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,980.284.063.513,1.154.534.124.497,980284063513.0,1154534124497.0
