row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang (i),Bất động sản dở dang (i),Bất động sản dở dang (i),17.369.409.551.435,14.853.292.963.107,17369409551435.0,14853292963107.0
Dịch vụ quản lý dự án,Dịch vụ quản lý dự án,Dịch vụ quản lý dự án,38.841.356.738,31.398.107.844,38841356738.0,31398107844.0
"Nguyên liệu, vật liệu xây dựng tồn kho","Nguyên liệu, vật liệu xây dựng tồn kho","Nguyên liệu, vật liệu xây dựng tồn kho",12.591.785.037,15.343.607.286,12591785037.0,15343607286.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,17.420.842.693.210,14.900.034.678.237,17420842693210.0,14900034678237.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(67.854.374.520),(69.834.596.776),-67854374520.0,-69834596776.0
GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,GIÁ TRỊ THUẢN,17.352.988.318.690,14.830.200.081.461,17352988318690.0,14830200081461.0
(i) Bất động sản dở dang:Dự án Izumi (*) (** ),(i) Bất động sản dở dang:Dự án Izumi (*) (** ),(i) Bất động sản dở dang:Dự án Izumi (*) (** ),8.550.982.574.380,8.299.807.706.532,8550982574380.0,8299807706532.0
Dự án Waterpoint Giai đoạn 1 (*) (** ),Dự án Waterpoint Giai đoạn 1 (*) (** ),Dự án Waterpoint Giai đoạn 1 (*) (** ),3.560.213.515.392,3.516.413.489.870,3560213515392.0,3516413489870.0
Dự án Hoàng Nam (Akari) (**),Dự án Hoàng Nam (Akari) (**),Dự án Hoàng Nam (Akari) (**),1.666.979.677.284,409.510.918.803,1666979677284.0,409510918803.0
Dự án Waterpoint Giai đoạn 2 (*),Dự án Waterpoint Giai đoạn 2 (*),Dự án Waterpoint Giai đoạn 2 (*),1.608.445.491.347,1.454.233.813.371,1608445491347.0,1454233813371.0
Dự án Cần Thơ (**),Dự án Cần Thơ (**),Dự án Cần Thơ (**),1.280.709.815.278,507.113.721.136,1280709815278.0,507113721136.0
Dự án Phú Hữu,Dự án Phú Hữu,Dự án Phú Hữu,204.268.255.150,239.587.937.105,204268255150.0,239587937105.0
Dự án Nguyên Sơn,Dự án Nguyên Sơn,Dự án Nguyên Sơn,163.448.912.845,106.117.771.299,163448912845.0,106117771299.0
Dự án Phước Long B - Mở rộng,Dự án Phước Long B - Mở rộng,Dự án Phước Long B - Mở rộng,107.235.300.599,99.142.430.839,107235300599.0,99142430839.0
Dự án Tân Thuận Đông (Dự án Ehome 5),Dự án Tân Thuận Đông (Dự án Ehome 5),Dự án Tân Thuận Đông (Dự án Ehome 5),69.643.243.550,66.503.172.247,69643243550.0,66503172247.0
Dự án VSIP Hải Phòng,Dự án VSIP Hải Phòng,Dự án VSIP Hải Phòng,68.032.274.419,68.032.274.419,68032274419.0,68032274419.0
Dự án Areco (Flora Novia) (**),Dự án Areco (Flora Novia) (**),Dự án Areco (Flora Novia) (**),24.495.082.567,28.758.807.524,24495082567.0,28758807524.0
Dự án Long An 36ha,Dự án Long An 36ha,Dự án Long An 36ha,24.473.165.941,14.368.820.256,24473165941.0,14368820256.0
Dự án Bình Dương (Dự án Ehome 4),Dự án Bình Dương (Dự án Ehome 4),Dự án Bình Dương (Dự án Ehome 4),12.960.800.537,12.960.800.537,12960800537.0,12960800537.0
Dự án Phú Đức,Dự án Phú Đức,Dự án Phú Đức,2.584.069.675,2.584.069.675,2584069675.0,2584069675.0
Khác,Khác,Khác,24.937.372.471,28.157.229.494,24937372471.0,28157229494.0
