row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
10,10,10,1. Doanh thu thuần về bán hàng và cung cấp dịch vụ,30.1,3.181.421.790.727,4.338.841.417.665,,301.0,3181421790727.0,4338841417665.0
11,11,11,2. Giá vốn hàng bán và dịch vụ cung cấp,31,(1.619.384.397.999),(2.354.883.285.339),,31.0,-1619384397999.0,-2354883285339.0
20,20,20,3. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.562.037.392.728,1.983.958.132.326,,,1562037392728.0,1983958132326.0
21,21,21,4. Doanh thu hoạt động tài chính,30.2,237.739.905.957,385.657.856.775,,302.0,237739905957.0,385657856775.0
22,22,22,5. Chi phí hoạt động tài chính - Trong đó: Chi phí lãi vay,33,(296.192.334.382) (277.720.648.082),(198.578.934.809) (197.600.024.844),,33.0,,
23,23,23,5. Chi phí hoạt động tài chính - Trong đó: Chi phí lãi vay,33,(296.192.334.382) (277.720.648.082),(198.578.934.809) (197.600.024.844),,33.0,,
24,24,24,6. Phần lãi trong công ty liên doanh và liên kết,17.1,418.205.634.180,24.545.524.509,,171.0,418205634180.0,24545524509.0
25,25,25,7. Chi phí bán hàng,32,(418.209.811.139),(510.912.974.361),,32.0,-418209811139.0,-510912974361.0
26,26,26,8. Chi phí quản lý doanh nghiệp,32,(562.074.252.374),(643.621.150.136),,32.0,-562074252374.0,-643621150136.0
30,30,30,9. Lợi nhuận thuần từ hoạt động kinh doanh,,941.506.534.970,1.041.048.454.304,,,941506534970.0,1041048454304.0
31,31,31,10. Thu nhập khác,34,46.920.302.125,42.476.822.872,,34.0,46920302125.0,42476822872.0
32,32,32,11. Chi phí khác,34,(20.344.158.297),(13.693.477.678),,34.0,-20344158297.0,-13693477678.0
40,40,40,12. Lợi nhuận khác,34,26.576.143.828,28.783.345.194,,34.0,26576143828.0,28783345194.0
50,50,50,13. Tổng lợi nhuận kế toán trước thuế,,968.082.678.798,1.069.831.799.498,,,968082678798.0,1069831799498.0
51,51,51,14. Chi phí thuế TNDN hiện hành,35.1,(271.668.190.899),(256.944.439.458),,351.0,-271668190899.0,-256944439458.0
52,52,52,15. Thu nhập thuế TNDN hoãn lại,35.3,104.062.946.451,52.658.186.291,,353.0,104062946451.0,52658186291.0
60,60,60,16. Lợi nhuận sau thuế TNDN,,800.477.434.350,865.545.546.331,,,800477434350.0,865545546331.0
61,61,61,17. Lợi nhuận sau thuế của cổ đông công ty mẹ,,483.736.401.573,556.273.710.440,,,483736401573.0,556273710440.0
62,62,62,18. Lợi nhuận sau thuế của cổ đông không kiểm soát,29,316.741.032.777,309.271.835.891,,29.0,316741032777.0,309271835891.0
70,70,70,19. Lãi cơ bản trên cổ phiếu,37,1.187,1.429,,37.0,1187.0,1429.0
71,71,71,20. Lãi suy giảm trên cổ phiếu,37,1.187,1.429,,37.0,1187.0,1429.0
