row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Công ty Cổ phần Đầu tư Xây dựng Ricons,Công ty Cổ phần Đầu tư Xây dựng Ricons,Công ty Cổ phần Đầu tư Xây dựng Ricons,453.142.666.568,125.696.141.270,453142666568.0,125696141270.0
Công ty Cổ phần Xây dựng Coteccons,Công ty Cổ phần Xây dựng Coteccons,Công ty Cổ phần Xây dựng Coteccons,94.908.257.159,73.046.074.690,94908257159.0,73046074690.0
Công ty Cổ phần Đầu tư và Xây dựng Newtecons,Công ty Cổ phần Đầu tư và Xây dựng Newtecons,Công ty Cổ phần Đầu tư và Xây dựng Newtecons,63.401.501.886,88.942.806.296,63401501886.0,88942806296.0
Công ty Cổ phần Xây dựng Phạm Nguyên,Công ty Cổ phần Xây dựng Phạm Nguyên,Công ty Cổ phần Xây dựng Phạm Nguyên,35.860.414.876,58.651.447.493,35860414876.0,58651447493.0
Công ty TNHH Thương mại Dịch vụ Hưng Quốc Thịnh,Công ty TNHH Thương mại Dịch vụ Hưng Quốc Thịnh,Công ty TNHH Thương mại Dịch vụ Hưng Quốc Thịnh,28.039.099.804,62.829.672.086,28039099804.0,62829672086.0
Công ty Cổ phần Đầu tư Xây dựng Viteccons,Công ty Cổ phần Đầu tư Xây dựng Viteccons,Công ty Cổ phần Đầu tư Xây dựng Viteccons,12.394.636.215,39.146.063.924,12394636215.0,39146063924.0
Phải trả cho các nhà cung cấp khác,Phải trả cho các nhà cung cấp khác,Phải trả cho các nhà cung cấp khác,487.640.711.781,533.033.186.176,487640711781.0,533033186176.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.175.387.288.289,981.345.391.935,1175387288289.0,981345391935.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả các bên khác,Trong đó: > Phải trả các bên khác,Phải trả các bên khác,1.162.292.006.362,966.493.076.776,1162292006362.0,966493076776.0
Phải trả bên liên quan (TM số 36),Trong đó: > Phải trả bên liên quan (TM số 36),Phải trả bên liên quan (TM số 36),13.095.281.927,14.852.315.159,13095281927.0,14852315159.0
