row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Doanh thu,Doanh thu,Doanh thu,Doanh thu,Doanh thu,,
Doanh thu bán thành phẩm,Doanh thu > Doanh thu bán thành phẩm,Doanh thu bán thành phẩm,22.617.899.226.185,27.466.583.502.993,22617899226185.0,27466583502993.0
Doanh thu khác,Doanh thu > Doanh thu khác,Doanh thu khác,523.019.942.274,507.391.385.425,523019942274.0,507391385425.0
,,,23.140.919.168.459,27.973.974.888.418,23140919168459.0,27973974888418.0
Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,Các khoản giảm trừ,,
Chiết khấu thương mại,Các khoản giảm trừ > Chiết khấu thương mại,Chiết khấu thương mại,(21.032.668.381),(12.550.341.818),-21032668381.0,-12550341818.0
Giảm giá hàng bán,Các khoản giảm trừ > Giảm giá hàng bán,Giảm giá hàng bán,(12.374.095.413),(974.028.145),-12374095413.0,-974028145.0
Hàng bán bị trả lại,Các khoản giảm trừ > Hàng bán bị trả lại,Hàng bán bị trả lại,(11.189.010.389),(8.208.559.535),-11189010389.0,-8208559535.0
,,,(44.595.774.183),(21.732.929.498),-44595774183.0,-21732929498.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,,
Doanh thu thuần về bán thành phẩm,Doanh thu thuần > Doanh thu thuần về bán thành phẩm,Doanh thu thuần về bán thành phẩm,22.573.303.452.002,27.444.850.573.495,22573303452002.0,27444850573495.0
Doanh thu thuần khác,Doanh thu thuần > Doanh thu thuần khác,Doanh thu thuần khác,523.019.942.274,507.391.385.425,523019942274.0,507391385425.0
,,,23.096.323.394.276,27.952.241.958.920,23096323394276.0,27952241958920.0
