row_label_raw,row_label_full,col_0,Tại ngày1.1.2022VND,TăngVND,GiảmVND,Nợ dài hạnđến hạn trảVND,Đánh giá chênhlệch tỷ giáVND,Tại ngày31.12.2022VND,numeric__Tại ngày1.1.2022VND,numeric__TăngVND,numeric__GiảmVND,numeric__Nợ dài hạnđến hạn trảVND,numeric__Đánh giá chênhlệch tỷ giáVND,numeric__Tại ngày31.12.2022VND
Vay ngân hàng (*),Vay ngân hàng (*),Vay ngân hàng (*),3.773.154.733.117,19.309.470.564.067,(18.277.295.098.747),28.600.000.000,(10.159.449.815),4.823.770.748.622,3773154733117.0,19309470564067.0,-18277295098747.0,28600000000.0,-10159449815.0,4823770748622.0
Thuế tài chính(Thuyết minh 16(c)),Thuế tài chính(Thuyết minh 16(c)),Thuế tài chính(Thuyết minh 16(c)),-,-,-,33.798.776.242,-,33.798.776.242,,,,33798776242.0,,33798776242.0
,,,3.773.154.733.117,19.309.470.564.067,(18.277.295.098.747),62.398.776.242,(10.159.449.815),4.857.569.524.864,3773154733117.0,19309470564067.0,-18277295098747.0,62398776242.0,-10159449815.0,4857569524864.0
