row_label_raw,row_label_full,col_0,Tại ngày1.1.2022VND,TăngVND,GiảmVND,Nợ dài hạnđến hạn trảVND,Đánh giá chênhlệch tỷ giáVND,Tại ngày31.12.2022VND,numeric__Tại ngày1.1.2022VND,numeric__TăngVND,numeric__GiảmVND,numeric__Nợ dài hạnđến hạn trảVND,numeric__Đánh giá chênhlệch tỷ giáVND,numeric__Tại ngày31.12.2022VND
Vay ngân hàng (*),Vay ngân hàng (*),Vay ngân hàng (*),46.499.351.598,-,(17.899.351.598),(28.600.000.000),-,-,46499351598.0,,-17899351598.0,-28600000000.0,,
Nợ thuê tài chính (thuyếtminh 16(c)),Nợ thuê tài chính (thuyếtminh 16(c)),Nợ thuê tài chính (thuyếtminh 16(c)),-,46.089.240.322,(9.217.848.063),(33.798.776.242),-,3.072.616.017,,46089240322.0,-9217848063.0,-33798776242.0,,3072616017.0
,,,46.499.351.598,46.089.240.322,(27.117.199.661),(62.398.776.242),-,3.072.616.017,46499351598.0,46089240322.0,-27117199661.0,-62398776242.0,,3072616017.0
