row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
300,300,300,NỘ PHẢI TRÀ,,7.848.293.345.909,9.624.607.465.013,,,7848293345909.0,9624607465013.0
310,310,310,Nợ ngắn hạn,,7.844.320.729.892,9.577.208.113.415,,,7844320729892.0,9577208113415.0
311,311,311,Phải trả người bán ngắn hạn,12,2.539.958.994.963,4.871.519.003.655,,12.0,2539958994963.0,4871519003655.0
312,312,312,Người mua trả tiền trước ngắn hạn,13,241.272.829.795,581.798.917.468,,13.0,241272829795.0,581798917468.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,15,15.794.546.936,182.166.266.724,,15.0,15794546936.0,182166266724.0
314,314,314,Phải trả người lao động,,22.618.447.663,39.667.564.162,,,22618447663.0,39667564162.0
315,315,315,Chi phí phải trả ngắn hạn,14,34.276.761.681,67.766.147.965,,14.0,34276761681.0,67766147965.0
319,319,319,Phải trả ngắn hạn khác,,18.682.268.918,12.396.056.999,,,18682268918.0,12396056999.0
320,320,320,Vay và nợ thuê tài chính ngắn hạn,16(a),4.857.569.524.864,3.773.154.733.117,,,4857569524864.0,3773154733117.0
322,322,322,"Quỹ khen thưởng, phúc lợi",17,114.147.355.072,48.739.423.325,,17.0,114147355072.0,48739423325.0
330,330,330,Nợ dài hạn,,3.972.616.017,47.399.351.598,,,3972616017.0,47399351598.0
337,337,337,Phải trả dài hạn khác,,900.000.000,900.000.000,,,900000000.0,900000000.0
338,338,338,Vay và nợ thuê tài chính dài hạn,16(b),3.072.616.017,46.499.351.598,,,3072616017.0,46499351598.0
400,400,400,VỐN CHỦ SỞ HỮU,,5.053.904.428.009,5.342.689.092.023,,,5053904428009.0,5342689092023.0
410,410,410,Vốn chủ sở hữu,,5.053.904.428.009,5.342.689.092.023,,,5053904428009.0,5342689092023.0
411,411,411,Vốn góp của chủ sở hữu,"18, 19",2.632.778.060.000,2.183.985.680.000,,,2632778060000.0,2183985680000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.632.778.060.000,2.183.985.680.000,,,2632778060000.0,2183985680000.0
412,412,412,Thăng dư vốn cổ phần,19,785.907.272.279,785.907.272.279,,19.0,785907272279.0,785907272279.0
418,418,418,Quỹ đầu tư phát triển,19,185.830.957.874,74.567.904.963,,19.0,185830957874.0,74567904963.0
420,420,420,Quỹ khác thuộc vốn chủ sở hữu,19,87.091.899.021,42.586.677.857,,19.0,87091899021.0,42586677857.0
421,421,421,"Lợi nhuận sau thuế (""LNST"") chưa phân phối",19,1.362.296.238.835,2.255.641.556.924,,19.0,1362296238835.0,2255641556924.0
421a,421a,421a,- LNST chưa phân phối lũy kế của các năm trước,,1.372.212.181.102,372.039.217.978,,,1372212181102.0,372039217978.0
421b,421b,421b,- (Lỗ)/LNST chưa phân phối của năm nay,,(9.915.942.267),1.883.602.338.946,,,-9915942267.0,1883602338946.0
440,440,440,TỔNG NGUỒN VỐN,,12.902.197.773.918,14.967.296.557.036,,,12902197773918.0,14967296557036.0
