row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,Năm 2019 > Triệu VND,Năm 2018 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2019 > Triệu VND,numeric__Năm 2018 > Triệu VND
,,,Lưu chuyển tiền từ hoạt động tài chính,,,,,,,
01,01,01,Tăng vốn cổ phần từ góp vốn và hoặc phát hành cổ phiếu,,-,37.951,,,,37951.0
04,04,04,"Cổ tức trả cho cổ đông, lợi nhuận đã chia",,-,-,,,,
III,04 > III,III,Lưu chuyển tiền thuần từ hoạt động tài chính,,-,37.951,,,,37951.0
IV,04 > IV,IV,Lưu chuyển tiền thuần trong năm,,426.958,(2.627.796),,,426958.0,-2627796.0
V,04 > V,V,Tiền và các khoản tương đương tiền tại thời điểm đầu năm,,12.699.281,15.327.077,,,12699281.0,15327077.0
VII,04 > VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,31,13.126.239,12.699.281,,31.0,13126239.0,12699281.0
