row_label_raw,row_label_full,col_0,Năm 2019,Năm 2018,numeric__Năm 2019,numeric__Năm 2018
,,,Triệu VND,Triệu VND,,
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",4.894,3.982,4894.0,3982.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,630.658,495.444,630658.0,495444.0
Trong đó:,Trong đó:,Trong đó:,,,,
- Chi lương và phụ cấp,Trong đó: > - Chi lương và phụ cấp,- Chi lương và phụ cấp,503.433,408.421,503433.0,408421.0
- Các khoản chi đóng góp theo lương,Trong đó: > - Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,55.152,43.433,55152.0,43433.0
- Chi trợ cấp,Trong đó: > - Chi trợ cấp,- Chi trợ cấp,2.531,1.589,2531.0,1589.0
- Chi khác cho nhân viên,Trong đó: > - Chi khác cho nhân viên,- Chi khác cho nhân viên,69.542,42.001,69542.0,42001.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,163.137,141.001,163137.0,141001.0
Trong đó: Khấu hao tài sản cố định,Trong đó: > Trong đó: Khấu hao tài sản cố định,Trong đó: Khấu hao tài sản cố định,31.310,29.299,31310.0,29299.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,193.963,164.330,193963.0,164330.0
Trong đó:,Trong đó:,Trong đó:,,,,
- Công tác phí,Trong đó: > - Công tác phí,- Công tác phí,14.227,10.982,14227.0,10982.0
- Chi về các hoạt động đoàn thể của TCTD,Trong đó: > - Chi về các hoạt động đoàn thể của TCTD,- Chi về các hoạt động đoàn thể của TCTD,2.312,1.451,2312.0,1451.0
"Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo đảm tiền gửi của khách hàng",109.274,94.258,109274.0,94258.0
Chi phí dự phòng,Trong đó: > Chi phí dự phòng,Chi phí dự phòng,(4.150),(27.953),-4150.0,-27953.0
,,,1.097.776,871.062,1097776.0,871062.0
