row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,31/12/2019 > Triệu VND,31/12/2018 > Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__31/12/2019 > Triệu VND,numeric__31/12/2018 > Triệu VND
1,1,1,Bảo lãnh vay vốn,34,38.160,25.228,,34.0,38160.0,25228.0
2,2,2,Cam kết giao dịch hối đoái,34,20.342.469,9.796.802,,34.0,20342469.0,9796802.0
a,a,a,Cam kết mua ngoại tệ,,1.663.950,1.387.200,,,1663950.0,1387200.0
b,b,b,Cam kết bán ngoại tệ,,3.063.897,642.014,,,3063897.0,642014.0
c,c,c,Cam kết giao dịch hoán đổi,,15.614.622,7.767.588,,,15614622.0,7767588.0
3,3,3,Cam kết cho vay không hủy ngang,,29.745,-,,,29745.0,
5,5,5,Bảo lãnh khác,34,385.862,282.821,,34.0,385862.0,282821.0
