row_label_raw,row_label_full,col_0,"Huy động vốn và cho vay lại, kinh doanh chứng khoán nợ","Huy động vốn và cho vay lại, kinh doanh chứng khoán nợ_1",Kinh doanh chứng khoán vốn và góp vốn mua cổ phần,Kinh doanh chứng khoán vốn và góp vốn mua cổ phần_1,Khác,Khác_1,Hoạt động chung không phân bổ,Hoạt động chung không phân bổ_1,Tổng cộng,Tổng cộng_1,"numeric__Huy động vốn và cho vay lại, kinh doanh chứng khoán nợ","numeric__Huy động vốn và cho vay lại, kinh doanh chứng khoán nợ_1",numeric__Kinh doanh chứng khoán vốn và góp vốn mua cổ phần,numeric__Kinh doanh chứng khoán vốn và góp vốn mua cổ phần_1,numeric__Khác,numeric__Khác_1,numeric__Hoạt động chung không phân bổ,numeric__Hoạt động chung không phân bổ_1,numeric__Tổng cộng,numeric__Tổng cộng_1
,,,Năm nay/Cuối năm,Năm trước/ Đầu năm,Năm nay/Cuối năm,Năm trước/ Đầu năm,Năm nay/Cuối năm,Năm trước/ Đầu năm,Năm nay/Cuối năm,Năm trước/ Đầu năm,Năm nay/Cuối năm,Năm trước/ Đầu năm,,,,,,,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,,,,,,
IV. Nợ phải trả,IV. Nợ phải trả,IV. Nợ phải trả,99.886.530,89.829.599,-,-,-,-,283.997,209.441,100.170.527,90.039.040,99886530.0,89829599.0,,,,,283997.0,209441.0,100170527.0,90039040.0
1. Các khoản nợ Chính phủ và Ngân hàng Nhà nước,1. Các khoản nợ Chính phủ và Ngân hàng Nhà nước,1. Các khoản nợ Chính phủ và Ngân hàng Nhà nước,196.047,112.491,-,-,-,-,-,-,196.047,112.491,196047.0,112491.0,,,,,,,196047.0,112491.0
2. Tiền gửi và vay các tổ chức tín dụng khác,2. Tiền gửi và vay các tổ chức tín dụng khác,2. Tiền gửi và vay các tổ chức tín dụng khác,14.658.448,13.405.883,-,-,-,-,-,-,14.658.448,13.405.883,14658448.0,13405883.0,,,,,,,14658448.0,13405883.0
3. Tiền gửi của khách hàng,3. Tiền gửi của khách hàng,3. Tiền gửi của khách hàng,76.275.540,72.643.866,-,-,-,-,-,-,76.275.540,72.643.866,76275540.0,72643866.0,,,,,,,76275540.0,72643866.0
"5. Vốn tài trợ, ủy thác đầu tư, cho vay tổ chức tín dụng chịu rủi ro","5. Vốn tài trợ, ủy thác đầu tư, cho vay tổ chức tín dụng chịu rủi ro","5. Vốn tài trợ, ủy thác đầu tư, cho vay tổ chức tín dụng chịu rủi ro",5.587,12.467,-,-,-,-,-,-,5.587,12.467,5587.0,12467.0,,,,,,,5587.0,12467.0
6. Phát hành giấy tờ có giá,6. Phát hành giấy tờ có giá,6. Phát hành giấy tờ có giá,6.134.254,1.333.848,-,-,-,-,-,-,6.134.254,1.333.848,6134254.0,1333848.0,,,,,,,6134254.0,1333848.0
7. Các khoản nợ khác,7. Các khoản nợ khác,7. Các khoản nợ khác,2.616.654,2.321.044,-,-,-,-,283.997,209.441,2.900.651,2.530.485,2616654.0,2321044.0,,,,,283997.0,209441.0,2900651.0,2530485.0
