row_label_raw,row_label_full,Mã số,col_1,Thuyết minh,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND,numeric__col_1,numeric__Thuyết minh,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2023 VND,numeric__Năm tài chính kết thúc ngày 31 tháng 12 năm > 2022 VND
01,01,01,Doanh thu bán hàng và cung cấp dịch vụ,,18.426.740.344.544,23.140.919.168.459,,,18426740344544.0,23140919168459.0
02,02,02,Các khoản giảm trừ doanh thu,,(17.280.732.718),(44.595.774.183),,,-17280732718.0,-44595774183.0
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,22,18.409.459.611.826,23.096.323.394.276,,22.0,18409459611826.0,23096323394276.0
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,23,(17.232.068.110.177),(21.543.675.649.202),,23.0,-17232068110177.0,-21543675649202.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.177.391.501.649,1.552.647.745.074,,,1177391501649.0,1552647745074.0
21,21,21,Doanh thu hoạt động tài chính,24,230.352.795.963,302.844.283.134,,24.0,230352795963.0,302844283134.0
22,22,22,Chi phí tài chính,25,(411.148.106.931),(492.481.363.894),,25.0,-411148106931.0,-492481363894.0
23,23,23,- Trong đó: Chi phí lãi vay,,(277.673.662.130),(251.974.147.090),,,-277673662130.0,-251974147090.0
25,25,25,Chi phí bán hàng,26,(608.919.348.911),(1.202.188.142.719),,26.0,-608919348911.0,-1202188142719.0
26,26,26,Chi phí quản lý doanh nghiệp,27,(116.840.722.168),(170.957.107.594),,27.0,-116840722168.0,-170957107594.0
30,30,30,Lợi nhuận/(lỗ) thuần từ hoạt động kinh doanh,,270.836.119.602,(10.134.585.999),,,270836119602.0,-10134585999.0
31,31,31,Thu nhập khác,,595.565.117,1.084.854.211,,,595565117.0,1084854211.0
32,32,32,Chi phí khác,,(358.083.056),(866.210.479),,,-358083056.0,-866210479.0
40,40,40,Lợi nhuận khác,,237.482.061,218.643.732,,,237482061.0,218643732.0
50,50,50,Tổng lợi nhuận/(lỗ) kế toán trước thuế,,271.073.601.663,(9.915.942.267),,,271073601663.0,-9915942267.0
51,51,51,Chi phí thuế thu nhập doanh nghiệp (“TNDN”) hiện hành,28,(60.755.885.161),-,,28.0,-60755885161.0,
52,52,52,Thuế TNDN hoãn lại,28,-,-,,28.0,,
60,60,60,Lợi nhuận/(lỗ) sau thuế TNDN,,210.317.716.502,(9.915.942.267),,,210317716502.0,-9915942267.0
