row_label_raw,row_label_full,col_0,31/12/2021,31/12/2021_1,1/1/2021,1/1/2021_1,numeric__31/12/2021,numeric__31/12/2021_1,numeric__1/1/2021,numeric__1/1/2021_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Vốn cổ phầnđược duyệt,Vốn cổ phầnđược duyệt,Vốn cổ phầnđược duyệt,1.293.878.081,12.938.780.810.000,1.293.878.081,12.938.780.810.000,1293878081.0,12938780810000.0,1293878081.0,12938780810000.0
Vốn cổ phầnđang lưu hành,Vốn cổ phầnđang lưu hành,Vốn cổ phầnđang lưu hành,1.270.592.235,12.705.922.350.000,1.218.813.235,12.188.132.350.000,1270592235.0,12705922350000.0,1218813235.0,12188132350000.0
Nhà nước,Nhà nước,Nhà nước,981.686.626,9.816.866.260.000,981.686.626,9.816.866.260.000,981686626.0,9816866260000.0,981686626.0,9816866260000.0
Cổ đông khác,Cổ đông khác,Cổ đông khác,288.905.609,2.889.056.090.000,237.126.609,2.371.266.090.000,288905609.0,2889056090000.0,237126609.0,2371266090000.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,23.285.846,232.858.460.000,75.064.846,750.648.460.000,23285846.0,232858460000.0,75064846.0,750648460000.0
