row_label_raw,row_label_full,Tiền thu từ chuyển nhượng cổ phiếu quỹ,31,2.888.473.190.625,1.342.822.007.427,numeric__31,numeric__2.888.473.190.625,numeric__1.342.822.007.427
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,33,53.307.861.795.714,50.126.859.504.308,33.0,53307861795714.0,50126859504308.0
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,34,(54.122.844.275.464),(48.720.019.962.446),34.0,-54122844275464.0,-48720019962446.0
Tiền trả cổ tức,Tiền trả cổ tức,Tiền trả cổ tức,36,(1.522.507.856.256),(3.591.747.110.523),36.0,-1522507856256.0,-3591747110523.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,550.982.854.619,(842.085.561.234),40.0,550982854619.0,-842085561234.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,(4.259.954.118.788),614.214.636.445,50.0,-4259954118788.0,614214636445.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,7.800.994.350.089,7.187.361.116.526,60.0,7800994350089.0,7187361116526.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(810.871.791),(581.402.882),61.0,-810871791.0,-581402882.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \) (Thuyết minh 4),70,3.540.229.359.510,7.800.994.350.089,70.0,3540229359510.0,7800994350089.0
