row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2021VND,2020VND,,
Công ty con cấp 2Công ty Cổ phần Vận tải Xăng dầu Đường thủy PetrolimexMua dịch vụ,Công ty con cấp 2Công ty Cổ phần Vận tải Xăng dầu Đường thủy PetrolimexMua dịch vụ,Công ty con cấp 2Công ty Cổ phần Vận tải Xăng dầu Đường thủy PetrolimexMua dịch vụ,477.568.406.178,409.422.176.812,477568406178.0,409422176812.0
Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải PhòngMua dịch vụ,Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải PhòngMua dịch vụ,Công ty Cổ phần Vận tải và Dịch vụPetrolimex Hải PhòngMua dịch vụ,170.485.120.164,172.482.005.626,170485120164.0,172482005626.0
Công ty Cổ phần Tin học Viễn thông PetrolimexMua dịch vụ,Công ty Cổ phần Tin học Viễn thông PetrolimexMua dịch vụ,Công ty Cổ phần Tin học Viễn thông PetrolimexMua dịch vụ,32.669.220.400,24.834.671.966,32669220400.0,24834671966.0
Công ty Cổ phần Tư vấn Xây dựng PetrolimexMua dịch vụ,Công ty Cổ phần Tư vấn Xây dựng PetrolimexMua dịch vụ,Công ty Cổ phần Tư vấn Xây dựng PetrolimexMua dịch vụ,1.090.909.091,-,1090909091.0,
Cty CP Thiết bị xăng dầu PetrolimexMua dịch vụ,Cty CP Thiết bị xăng dầu PetrolimexMua dịch vụ,Cty CP Thiết bị xăng dầu PetrolimexMua dịch vụ,11.730.257.272,-,11730257272.0,
Công ty con cấp 3Công ty TNHH MTV VITACO Sài GònMua dịch vụ,Công ty con cấp 3Công ty TNHH MTV VITACO Sài GònMua dịch vụ,Công ty con cấp 3Công ty TNHH MTV VITACO Sài GònMua dịch vụ,291.448.051.420,354.100.411.444,291448051420.0,354100411444.0
"Công ty liên doanh, liên kếtNgân hàng TMCP Xăng dầu PetrolimexLãi tiền gửi","Công ty liên doanh, liên kếtNgân hàng TMCP Xăng dầu PetrolimexLãi tiền gửi","Công ty liên doanh, liên kếtNgân hàng TMCP Xăng dầu PetrolimexLãi tiền gửi",50.470.554.864,40.322.137.920,50470554864.0,40322137920.0
Tổng Công ty Cổ phần Bảo hiểm PetrolimexMua dịch vụ,Tổng Công ty Cổ phần Bảo hiểm PetrolimexMua dịch vụ,Tổng Công ty Cổ phần Bảo hiểm PetrolimexMua dịch vụ,260.787.811.560,208.596.099.645,260787811560.0,208596099645.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,29.970.864.000,83.555.136.000,29970864000.0,83555136000.0
Công ty TNHH Castrol BP-PETCO Việt NamCổ tức được chia,Công ty TNHH Castrol BP-PETCO Việt NamCổ tức được chia,Công ty TNHH Castrol BP-PETCO Việt NamCổ tức được chia,264.759.835.013,496.712.224.768,264759835013.0,496712224768.0
Hội đồng Quản trị (7 thành viên)Thù lao,Hội đồng Quản trị (7 thành viên)Thù lao,Hội đồng Quản trị (7 thành viên)Thù lao,7.167.047.689,6.208.580.334,7167047689.0,6208580334.0
Ban Tổng Giám đốc không là thành viênHội đồng Quản trị (5 thành viên)Tiền lương,Ban Tổng Giám đốc không là thành viênHội đồng Quản trị (5 thành viên)Tiền lương,Ban Tổng Giám đốc không là thành viênHội đồng Quản trị (5 thành viên)Tiền lương,6.191.095.009,4.330.121.422,6191095009.0,4330121422.0
Ban Kiểm soát và Kế toán trưởng (5 thành viên)Tiền lương,Ban Kiểm soát và Kế toán trưởng (5 thành viên)Tiền lương,Ban Kiểm soát và Kế toán trưởng (5 thành viên)Tiền lương,4.605.870.610,4.245.193.063,4605870610.0,4245193063.0
