row_label_raw,row_label_full,col_0,Quyền sử dụng đất VND,Nhà cửa VND,Tổng cộng VND,numeric__Quyền sử dụng đất VND,numeric__Nhà cửa VND,numeric__Tổng cộng VND
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,
Chuyển từ xây dựng cơ bản dở dang,Nguyên giá > Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,39.270.144.951,181.659.141.036,220.929.285.987,39270144951.0,181659141036.0,220929285987.0
Số dư cuối năm,Nguyên giá > Số dư cuối năm,Số dư cuối năm,39.270.144.951,181.659.141.036,220.929.285.987,39270144951.0,181659141036.0,220929285987.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,460.197.011,3.171.107.380,3.631.304.391,460197011.0,3171107380.0,3631304391.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,460.197.011,3.171.107.380,3.631.304.391,460197011.0,3171107380.0,3631304391.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,38.809.947.940,178.488.033.656,217.297.981.596,38809947940.0,178488033656.0,217297981596.0
