row_label_raw,row_label_full,Ông Lê Tiến Trường – Chủ tịch,1.525.946.900,1.366.402.502,numeric__1.525.946.900,numeric__1.366.402.502
Ông Trần Quang Nghị – Phó Chủ tịch,Ông Trần Quang Nghị – Phó Chủ tịch,Ông Trần Quang Nghị – Phó Chủ tịch,183.840.000,164.160.000,183840000.0,164160000.0
Ông Cao Hữu Hiếu – Thành viên,Ông Cao Hữu Hiếu – Thành viên,Ông Cao Hữu Hiếu – Thành viên,108.000.000,1.314.451.008,108000000.0,1314451008.0
Ông Vũ Hồng Tuân– Thành viên,Ông Vũ Hồng Tuân– Thành viên,Ông Vũ Hồng Tuân– Thành viên,879.206.600,108.000.000,879206600.0,108000000.0
Ông Đăng Vũ Hùng – Thành viên,Ông Đăng Vũ Hùng – Thành viên,Ông Đăng Vũ Hùng – Thành viên,108.000.000,108.000.000,108000000.0,108000000.0
Ông Nguyễn Xuân Đông – Thành viên,Ông Nguyễn Xuân Đông – Thành viên,Ông Nguyễn Xuân Đông – Thành viên,108.000.000,108.000.000,108000000.0,108000000.0
Bà Lê Ngọc Diệp – Thành viên,Bà Lê Ngọc Diệp – Thành viên,Bà Lê Ngọc Diệp – Thành viên,58.714.286,-,58714286.0,
