row_label_raw,row_label_full,col_0,31/12/2025 > Chênh lệchtạm thờiVND,31/12/2025 > Giá trịthuếVND,1/1/2025 > Chênh lệchtạm thờiVND,1/1/2025 > Giá trịthuếVND,numeric__31/12/2025 > Chênh lệchtạm thờiVND,numeric__31/12/2025 > Giá trịthuếVND,numeric__1/1/2025 > Chênh lệchtạm thờiVND,numeric__1/1/2025 > Giá trịthuếVND
Các chênh lệchtạm thờiLỗ tính thuế,Các chênh lệchtạm thờiLỗ tính thuế,Các chênh lệchtạm thờiLỗ tính thuế,(46.134.728.730)625.956.427.107,(9.226.945.746)125.191.285.421,(61.015.957.170)615.387.154.554,(12.203.191.434)123.077.430.911,,,,
,,,579.821.698.377,115.964.339.675,554.371.197.384,110.874.239.477,579821698377.0,115964339675.0,554371197384.0,110874239477.0
