row_label_raw,row_label_full,col_0,31/12/2025VND,1/1/2025VND,numeric__31/12/2025VND,numeric__1/1/2025VND
Phải thu của khách hàng là các công ty con,Phải thu của khách hàng là các công ty con,Phải thu của khách hàng là các công ty con,Phải thu của khách hàng là các công ty con,Phải thu của khách hàng là các công ty con,,
▪ Công ty TNHH MTV Dệt 8/3,Phải thu của khách hàng là các công ty con > ▪ Công ty TNHH MTV Dệt 8/3,▪ Công ty TNHH MTV Dệt 8/3,168.690.485.840,139.678.970.930,168690485840.0,139678970930.0
▪ Tổng Công ty Cổ phần Dệt May Nam Định,Phải thu của khách hàng là các công ty con > ▪ Tổng Công ty Cổ phần Dệt May Nam Định,▪ Tổng Công ty Cổ phần Dệt May Nam Định,138.509.283.107,4.763.853.764,138509283107.0,4763853764.0
▪ Tổng Công ty Cổ phần Dệt May Hà Nội,Phải thu của khách hàng là các công ty con > ▪ Tổng Công ty Cổ phần Dệt May Hà Nội,▪ Tổng Công ty Cổ phần Dệt May Hà Nội,4.310.454.226,55.149.504.909,4310454226.0,55149504909.0
▪ Công ty TNHH MTV Dệt kim Đông Phương,Phải thu của khách hàng là các công ty con > ▪ Công ty TNHH MTV Dệt kim Đông Phương,▪ Công ty TNHH MTV Dệt kim Đông Phương,27.734.152.687,14.804.567.129,27734152687.0,14804567129.0
▪ Công ty Cổ phần Vinatex Phú Hưng,Phải thu của khách hàng là các công ty con > ▪ Công ty Cổ phần Vinatex Phú Hưng,▪ Công ty Cổ phần Vinatex Phú Hưng,6.189.731.542,6.635.342.041,6189731542.0,6635342041.0
▪ Công ty TNHH MTV Dệt kim Đông Xuân,Phải thu của khách hàng là các công ty con > ▪ Công ty TNHH MTV Dệt kim Đông Xuân,▪ Công ty TNHH MTV Dệt kim Đông Xuân,5.470.459.165,11.391.164.802,5470459165.0,11391164802.0
▪ Tổng Công ty Cổ phần Dệt May Hòa Thọ,Phải thu của khách hàng là các công ty con > ▪ Tổng Công ty Cổ phần Dệt May Hòa Thọ,▪ Tổng Công ty Cổ phần Dệt May Hòa Thọ,2.646.083.866,3.460.263.518,2646083866.0,3460263518.0
▪ Công ty Cổ phần Phát triển Hạ tầng Dệt May Phố Nói,Phải thu của khách hàng là các công ty con > ▪ Công ty Cổ phần Phát triển Hạ tầng Dệt May Phố Nói,▪ Công ty Cổ phần Phát triển Hạ tầng Dệt May Phố Nói,1.821.834.380,1.875.269.220,1821834380.0,1875269220.0
▪ Tổng Công ty Cổ phần Phong Phú,Phải thu của khách hàng là các công ty con > ▪ Tổng Công ty Cổ phần Phong Phú,▪ Tổng Công ty Cổ phần Phong Phú,53.488.507,-,53488507.0,
Phải thu của khách hàng là các công ty liên kết,Phải thu của khách hàng là các công ty liên kết,Phải thu của khách hàng là các công ty liên kết,Phải thu của khách hàng là các công ty liên kết,Phải thu của khách hàng là các công ty liên kết,,
▪ Các công ty liên kết,Phải thu của khách hàng là các công ty liên kết > ▪ Các công ty liên kết,▪ Các công ty liên kết,298.231.470,356.400.000,298231470.0,356400000.0
Phải thu của khách hàng là các công ty con và công ty liên kết của công ty mẹ,Phải thu của khách hàng là các công ty con và công ty liên kết của công ty mẹ,Phải thu của khách hàng là các công ty con và công ty liên kết của công ty mẹ,Phải thu của khách hàng là các công ty con và công ty liên kết của công ty mẹ,Phải thu của khách hàng là các công ty con và công ty liên kết của công ty mẹ,,
▪ Các công ty con và công ty liên kết của công ty mẹ,Phải thu của khách hàng là các công ty con và công ty liên kết của công ty mẹ > ▪ Các công ty con và công ty liên kết của công ty mẹ,▪ Các công ty con và công ty liên kết của công ty mẹ,15.446.655.447,-,15446655447.0,
Phải thu các khách hàng khác,Phải thu các khách hàng khác,Phải thu các khách hàng khác,Phải thu các khách hàng khác,Phải thu các khách hàng khác,,
▪ Công ty Cổ phần Sợi Trường Phú,Phải thu các khách hàng khác > ▪ Công ty Cổ phần Sợi Trường Phú,▪ Công ty Cổ phần Sợi Trường Phú,73.831.962.107,21.998.731.253,73831962107.0,21998731253.0
▪ Công ty Cổ phần Sợi Phú Hoàng,Phải thu các khách hàng khác > ▪ Công ty Cổ phần Sợi Phú Hoàng,▪ Công ty Cổ phần Sợi Phú Hoàng,72.852.550.825,92.761.853.545,72852550825.0,92761853545.0
▪ Công ty TNHH GDI Textile,Phải thu các khách hàng khác > ▪ Công ty TNHH GDI Textile,▪ Công ty TNHH GDI Textile,12.531.760.602,-,12531760602.0,
"▪ Xiamen Port Commerce Information Co., Ltd","Phải thu các khách hàng khác > ▪ Xiamen Port Commerce Information Co., Ltd","▪ Xiamen Port Commerce Information Co., Ltd",11.480.870.571,2.300.297.132,11480870571.0,2300297132.0
"▪ Xiamen Haixia Investment Co., Ltd.","Phải thu các khách hàng khác > ▪ Xiamen Haixia Investment Co., Ltd.","▪ Xiamen Haixia Investment Co., Ltd.",9.339.759.522,10.762.005.546,9339759522.0,10762005546.0
▪ Công ty TNHH Đệt Nhuộm Nam Phương,Phải thu các khách hàng khác > ▪ Công ty TNHH Đệt Nhuộm Nam Phương,▪ Công ty TNHH Đệt Nhuộm Nam Phương,8.655.843.426,-,8655843426.0,
"▪ Anqing Xinkun Trading Co., Ltd.","Phải thu các khách hàng khác > ▪ Anqing Xinkun Trading Co., Ltd.","▪ Anqing Xinkun Trading Co., Ltd.",5.062.760.874,-,5062760874.0,
▪ Công ty TNHH Samil Vina,Phải thu các khách hàng khác > ▪ Công ty TNHH Samil Vina,▪ Công ty TNHH Samil Vina,4.861.861.960,-,4861861960.0,
▪ Sumtex Industrial Limited,Phải thu các khách hàng khác > ▪ Sumtex Industrial Limited,▪ Sumtex Industrial Limited,3.114.519.017,18.649.101.703,3114519017.0,18649101703.0
▪ Các khách hàng khác,Phải thu các khách hàng khác > ▪ Các khách hàng khác,▪ Các khách hàng khác,38.452.991.255,44.419.136.451,38452991255.0,44419136451.0
,,,611.355.740.396,429.006.461.943,611355740396.0,429006461943.0
