row_label_raw,row_label_full,Nhà máy Sợi Nam Định > Nhà máy Liên hợp Sợi-Dệt-Nhuộm-May Quảng Nam,31/12/2025VND > 18.973.452.363 > 5.813.893.461,1/1/2025VND > 18.973.452.363 > 5.813.893.461,numeric__31/12/2025VND > 18.973.452.363 > 5.813.893.461,numeric__1/1/2025VND > 18.973.452.363 > 5.813.893.461
Dự án Cao ốc Văn phòng – Cần hộ Vinatex Building,Dự án Cao ốc Văn phòng – Cần hộ Vinatex Building,Dự án Cao ốc Văn phòng – Cần hộ Vinatex Building,-,266.976.773.659,,266976773659.0
Máy móc thiết bị chưa lắp đặt – Nhà máy Sợi Phú Cường,Máy móc thiết bị chưa lắp đặt – Nhà máy Sợi Phú Cường,Máy móc thiết bị chưa lắp đặt – Nhà máy Sợi Phú Cường,27.167.083.341,-,27167083341.0,
Máy móc thiết bị chưa lắp đặt – Dự án Vinatex - Coats,Máy móc thiết bị chưa lắp đặt – Dự án Vinatex - Coats,Máy móc thiết bị chưa lắp đặt – Dự án Vinatex - Coats,20.767.632.841,-,20767632841.0,
Dự án mua máy móc thiết bị cho Vinatex Phú Hưng,Dự án mua máy móc thiết bị cho Vinatex Phú Hưng,Dự án mua máy móc thiết bị cho Vinatex Phú Hưng,14.966.616.089,-,14966616089.0,
Trung tâm Phát triển Sản phẩm và Kinh doanh Thời trang Vinatex,Trung tâm Phát triển Sản phẩm và Kinh doanh Thời trang Vinatex,Trung tâm Phát triển Sản phẩm và Kinh doanh Thời trang Vinatex,-,28.657.525.878,,28657525878.0
Kho nguyên liệu và thành phẩm Nhà máy Sợi Phú Cường,Kho nguyên liệu và thành phẩm Nhà máy Sợi Phú Cường,Kho nguyên liệu và thành phẩm Nhà máy Sợi Phú Cường,-,12.387.453.797,,12387453797.0
Trung tâm Nguyên phụ liệu Đệt may Da giày,Trung tâm Nguyên phụ liệu Đệt may Da giày,Trung tâm Nguyên phụ liệu Đệt may Da giày,-,1.789.598.272,,1789598272.0
,,,87.688.678.095,334.598.697.430,87688678095.0,334598697430.0
