row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
▪ Tổng Công ty May 10 – CTCP,Phải trả người bán là các công ty liên kết > ▪ Tổng Công ty May 10 – CTCP,▪ Tổng Công ty May 10 – CTCP,5.801.954.989,5.553.732.026,5801954989.0,5553732026.0
▪ Công ty Cổ phần Đệt may Liên Phương,Phải trả người bán là các công ty liên kết > ▪ Công ty Cổ phần Đệt may Liên Phương,▪ Công ty Cổ phần Đệt may Liên Phương,2.546.075.599,2.546.075.599,2546075599.0,2546075599.0
▪ Tổng Công ty May Nhà Bè – CTCP,Phải trả người bán là các công ty liên kết > ▪ Tổng Công ty May Nhà Bè – CTCP,▪ Tổng Công ty May Nhà Bè – CTCP,288.299.315,-,288299315.0,
▪ Công ty Cổ phần May Nam Định,Phải trả người bán là các công ty liên kết > ▪ Công ty Cổ phần May Nam Định,▪ Công ty Cổ phần May Nam Định,46.584.012,184.755.267,46584012.0,184755267.0
▪ Công ty Cổ phần May Bình Minh,Phải trả người bán là các công ty liên kết > ▪ Công ty Cổ phần May Bình Minh,▪ Công ty Cổ phần May Bình Minh,-,30.000.000,,30000000.0
▪ Chi nhánh Công ty TNHH Coats Phong Phú,Phải trả người bán là các công ty liên kết > ▪ Chi nhánh Công ty TNHH Coats Phong Phú,▪ Chi nhánh Công ty TNHH Coats Phong Phú,-,1.086.666.630,,1086666630.0
Phải trả người bán khác,Phải trả người bán khác,Phải trả người bán khác,Phải trả người bán khác,Phải trả người bán khác,,
▪ Viterra B.V,Phải trả người bán khác > ▪ Viterra B.V,▪ Viterra B.V,16.122.822.553,-,16122822553.0,
▪ Công ty Cổ phần Xây dựng Phước Thành,Phải trả người bán khác > ▪ Công ty Cổ phần Xây dựng Phước Thành,▪ Công ty Cổ phần Xây dựng Phước Thành,9.829.125.592,-,9829125592.0,
▪ Công ty Cổ phần May Tiền Tiến,Phải trả người bán khác > ▪ Công ty Cổ phần May Tiền Tiến,▪ Công ty Cổ phần May Tiền Tiến,9.494.411.818,16.911.286.725,9494411818.0,16911286725.0
▪ ICT Trading S.A.,Phải trả người bán khác > ▪ ICT Trading S.A.,▪ ICT Trading S.A.,8.138.732.815,-,8138732815.0,
▪ Công ty TNHH Xây dựng Sản xuất Thương mại Tài Nguyên,Phải trả người bán khác > ▪ Công ty TNHH Xây dựng Sản xuất Thương mại Tài Nguyên,▪ Công ty TNHH Xây dựng Sản xuất Thương mại Tài Nguyên,7.510.982.998,7.510.982.998,7510982998.0,7510982998.0
▪ Toyo Cotton Co.,Phải trả người bán khác > ▪ Toyo Cotton Co.,▪ Toyo Cotton Co.,7.410.855.279,4.426.317.621,7410855279.0,4426317621.0
▪ Stonex Switzerland S.A (CDI Cotton Distributorn INC),Phải trả người bán khác > ▪ Stonex Switzerland S.A (CDI Cotton Distributorn INC),▪ Stonex Switzerland S.A (CDI Cotton Distributorn INC),5.249.840.184,-,5249840184.0,
▪ Devcot S.A,Phải trả người bán khác > ▪ Devcot S.A,▪ Devcot S.A,4.281.986.519,53.695.658,4281986519.0,53695658.0
▪ Công ty TNHH Greenyellow Smart Solutions Việt Nam,Phải trả người bán khác > ▪ Công ty TNHH Greenyellow Smart Solutions Việt Nam,▪ Công ty TNHH Greenyellow Smart Solutions Việt Nam,3.653.167.817,1.366.056.948,3653167817.0,1366056948.0
▪ Louis Dreyfus Company Suisse SA,Phải trả người bán khác > ▪ Louis Dreyfus Company Suisse SA,▪ Louis Dreyfus Company Suisse SA,332.417.989,61.052.952.767,332417989.0,61052952767.0
▪ Olam Global Agri Pte Ltd,Phải trả người bán khác > ▪ Olam Global Agri Pte Ltd,▪ Olam Global Agri Pte Ltd,16.364.332,42.187.854.341,16364332.0,42187854341.0
▪ Targray Technology International Inc.,Phải trả người bán khác > ▪ Targray Technology International Inc.,▪ Targray Technology International Inc.,3.708.180,9.140.041.376,3708180.0,9140041376.0
"▪ Henan Tongzhou Cotton Trade Co., Ltd.","Phải trả người bán khác > ▪ Henan Tongzhou Cotton Trade Co., Ltd.","▪ Henan Tongzhou Cotton Trade Co., Ltd.",-,54.232.004.146,,54232004146.0
"▪ Ecom USA, LLC","Phải trả người bán khác > ▪ Ecom USA, LLC","▪ Ecom USA, LLC",-,19.736.015.012,,19736015012.0
▪ Các nhà cung cấp khác,Phải trả người bán khác > ▪ Các nhà cung cấp khác,▪ Các nhà cung cấp khác,31.015.108.526,25.122.142.206,31015108526.0,25122142206.0
,,,140.942.062.126,279.536.369.564,140942062126.0,279536369564.0
