row_label_raw,row_label_full,STT,Đơn vị,Tổng doanh thu2025VND,Chỉ tiết doanh thu > Doanh thu bán hàng và cung cấp dịch vụ2025VND,Chỉ tiết doanh thu > Doanh thu hoạt động tài chính2025VND,Chỉ tiết doanh thu > Thu nhập khác2025VND,Lợi nhuận/(lỗ)sau thuế TNDN2025VND,numeric__Đơn vị,numeric__Tổng doanh thu2025VND,numeric__Chỉ tiết doanh thu > Doanh thu bán hàng và cung cấp dịch vụ2025VND,numeric__Chỉ tiết doanh thu > Doanh thu hoạt động tài chính2025VND,numeric__Chỉ tiết doanh thu > Thu nhập khác2025VND,numeric__Lợi nhuận/(lỗ)sau thuế TNDN2025VND
1,1,1,Văn phòng Công ty mẹ,1.761.888.839.376,1.344.393.999.269,416.945.949.562,548.890.545,227.221.893.509,,1761888839376.0,1344393999269.0,416945949562.0,548890545.0,227221893509.0
2,2,2,Các đơn vị phụ thuộcNhà máy Sợi Vinatex Phú CườngNhà máy Sợi Vinatex Nam ĐịnhTrung tâm Phát triển Sản xuất vàKinh doanh VinatexNhà máy Sản xuất Vải Yarn DyedNhà máy May Quế Sơn,383.898.417.578313.142.487.56563.798.198.4902.350.413346.799,381.100.340.214309.016.536.45162.195.769.551-,2.798.077.3644.125.951.114425.722.4032.350.413346.799,-,3.457.595.873324.920.387(10.796.995.234)(1.676.292.624)(4.802.201),,3.838984175783131e+47,,2.798077364412595e+41,,
3,3,3,Tổng cộng,2.522.730.640.221,2.096.706.645.485,424.298.397.655,1.725.597.081,218.526.319.710,,2522730640221.0,2096706645485.0,424298397655.0,1725597081.0,218526319710.0
