row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2025VND,2024VND,,
Tổng Công ty May 10 – CTCP,Tổng Công ty May 10 – CTCP,Tổng Công ty May 10 – CTCP,Tổng Công ty May 10 – CTCP,Tổng Công ty May 10 – CTCP,,
Cổ tức,Tổng Công ty May 10 – CTCP > Cổ tức,Cổ tức,5.113.699.000,15.341.097.000,5113699000.0,15341097000.0
Doanh thu cung cấp dịch vụ,Tổng Công ty May 10 – CTCP > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,1.041.655.913,1.002.078.230,1041655913.0,1002078230.0
Mua hàng hóa,Tổng Công ty May 10 – CTCP > Mua hàng hóa,Mua hàng hóa,52.815.615.871,13.189.206.467,52815615871.0,13189206467.0
Giao dịch khác,Tổng Công ty May 10 – CTCP > Giao dịch khác,Giao dịch khác,111.111.111,-,111111111.0,
Công ty Cổ phần Thời trang Hanosimex,Công ty Cổ phần Thời trang Hanosimex,Công ty Cổ phần Thời trang Hanosimex,Công ty Cổ phần Thời trang Hanosimex,Công ty Cổ phần Thời trang Hanosimex,,
Doanh thu bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Thời trang Hanosimex > Doanh thu bán hàng hóa và cung cấp dịch vụ,Doanh thu bán hàng hóa và cung cấp dịch vụ,798.082.316,859.506.469,798082316.0,859506469.0
Mua hàng hóa,Công ty Cổ phần Thời trang Hanosimex > Mua hàng hóa,Mua hàng hóa,2.333.888.153,2.568.890.283,2333888153.0,2568890283.0
Công ty Cổ phần May Hữu Nghị,Công ty Cổ phần May Hữu Nghị,Công ty Cổ phần May Hữu Nghị,Công ty Cổ phần May Hữu Nghị,Công ty Cổ phần May Hữu Nghị,,
Cổ tức,Công ty Cổ phần May Hữu Nghị > Cổ tức,Cổ tức,10.430.088.000,3.476.696.000,10430088000.0,3476696000.0
