row_label_raw,row_label_full,col_0,2024,2023,numeric__2024,numeric__2023
Net profit for the year - attributable to common shareholders before allocation to the bonus and welfare fund,Net profit for the year - attributable to common shareholders before allocation to the bonus and welfare fund,Net profit for the year - attributable to common shareholders before allocation to the bonus and welfare fund,"2,623,175,190,293","2,623,175,190,293",,
Allocation to the bonus and welfare fund - attributable to common shareholders,Allocation to the bonus and welfare fund - attributable to common shareholders,Allocation to the bonus and welfare fund - attributable to common shareholders,"(682,394,133,969)","(675,411,844,589)",,
Net profit for the year attributable to common shareholders after allocation to the bonus and welfare fund,Net profit for the year attributable to common shareholders after allocation to the bonus and welfare fund,Net profit for the year attributable to common shareholders after allocation to the bonus and welfare fund,"1,940,781,056,324","1,947,763,345,704",,
