row_label_raw,row_label_full,- Giá vốn sản xuất và kinh doanh mũ cao su,14.908.921.919.552,13.128.446.689.627,numeric__14.908.921.919.552,numeric__13.128.446.689.627
- Giá vốn sản xuất và kinh doanh các sản phẩm từ cao su,- Giá vốn sản xuất và kinh doanh các sản phẩm từ cao su,- Giá vốn sản xuất và kinh doanh các sản phẩm từ cao su,413.597.097.379,436.964.031.703,413597097379.0,436964031703.0
- Giá vốn chế biến gỗ,- Giá vốn chế biến gỗ,- Giá vốn chế biến gỗ,1.866.890.899.093,2.009.312.392.900,1866890899093.0,2009312392900.0
"- Giá vốn kinh doanh bất động sản, cơ sở hạ tầng","- Giá vốn kinh doanh bất động sản, cơ sở hạ tầng","- Giá vốn kinh doanh bất động sản, cơ sở hạ tầng",291.554.969.729,300.616.678.578,291554969729.0,300616678578.0
- Giá vốn dịch vụ duy tu bảo dưỡng hạ tầng KCN,- Giá vốn dịch vụ duy tu bảo dưỡng hạ tầng KCN,- Giá vốn dịch vụ duy tu bảo dưỡng hạ tầng KCN,6.247.111.221,6.231.018.996,6247111221.0,6231018996.0
"- Giá vốn dịch vụ kinh doanh điện, nước","- Giá vốn dịch vụ kinh doanh điện, nước","- Giá vốn dịch vụ kinh doanh điện, nước",79.699.936.450,64.298.755.108,79699936450.0,64298755108.0
- Giá vốn dịch vụ khách sạn,- Giá vốn dịch vụ khách sạn,- Giá vốn dịch vụ khách sạn,146.158.884,146.158.884,146158884.0,146158884.0
- Giá vốn kinh doanh điện năng,- Giá vốn kinh doanh điện năng,- Giá vốn kinh doanh điện năng,268.869.356.370,275.972.294.186,268869356370.0,275972294186.0
- Giá vốn khác,- Giá vốn khác,- Giá vốn khác,"1,440.968.619.037",953.516.652.792,1.440968619037,953516652792.0
Cộng,Cộng,Cộng,19.276.896.067.715,17.175.504.672.774,19276896067715.0,17175504672774.0
