row_label_raw,row_label_full,"Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi","Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi_1","Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi_2","Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi_3","Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi_4","numeric__Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi_1","numeric__Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi_2","numeric__Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi_3","numeric__Các công ty con do Tộp đoàn nấm giữ cổ phần, vốn góp chỉ phổi_4"
Stt,Stt,Stt,Tên công ty con,Nơi thành lập và hoạt động,Hoạt động kinh doanh chính,Tỷ lệ lợi ích kinh tế 31/12/2024,,,,
25,Stt > 25,25,Công ty Cổ phần Thủy diện Geruco Sông Côn,"Thôn Ngật, xã Jo Ngày, huyện Đông Giang, tỉnh Quảng Nam","Đầu tư xây dựng, quản lý vận hành, sản xuất kinh doanh diện năng; Xây dựng các công trình dân dụng, thủy lợi, thủy điện, giao thống đường bộ, sản bay, bến cảng, cấu công, các công trình kỹ thuật hạ tầng các khu đô thị và khu công nghiệp","77,25%",,,,0.7725
26,Stt > 26,26,Công ty Cổ phần VRG Bảo Lộc,"263 Hoàng Văn Thụ, Phường 1, TP. Bảo Lộc, tỉnh Lâm Đồng","Sản xuất kinh doanh thủy điện; Xây dựng các công trình công nghiệp, giao thông, thủy lợi, thủy điện","80,93%",,,,0.8093
27,Stt > 27,27,Công ty Cổ phần VRG Đắk Nông,"Phường Nghĩa Thành, TX. Gia Nghĩa, tỉnh Đắk Nông","Đầu tư xây dựng, quản lý vận hành và kinh doanh diện thương phẩm các nhà máy thủy điện; Đầu tư trồng, chăm sóc, khai thác và chế biến cao su, các loại cây công nghiệp khác và trồng rừng","91,34%",,,,0.9134
28,Stt > 28,28,Công ty Cổ phần Công nghiệp và XNK Cao su,"64 Trương Đình, Phường 7, Quận 3, TP. Hồ Chí Minh","Công nghiệp chế biến sản phẩm từ cây cao su. Gia công, sản xuất, mua bán giày thể thao xuất khẩu. Mua bán cao su và sản phẩm cao su","82,44%",,,,0.8244
29,Stt > 29,29,Công ty Cổ phần Thế thao Ngôi Sao Geru,"1/1 Tân Kỳ Tân Quý, P. Sơn Kỳ, Q. Tân Phú, TP. Hồ Chí Minh",Chuyên sản xuất và kinh doanh các sản phẩm dụng cụ thể thao; Mua bán cao su; Nhập khẩu các loại vật tư nguyên liệu phục vụ cho sản xuất dụng cụ thể thao.,"83,08%",,,,0.8308
30,Stt > 30,30,Công ty Cổ phần gỗ MDF VRG Quảng Trị,"KCN Nam Đông Hà, phường Đông Lương, TP. Đông Hà, tỉnh Quảng Trị","Sản xuất và kinh doanh xuất nhập khẩu gỗ ván nhân tạo MDF, Okaí; Trồng, mua bán và khai thác nguyên liệu để sản xuất gỗ MDF, giấy và cây công nghiệp khác","97,31%",,,,0.9731000000000001
31,Stt > 31,31,Công ty Cổ phần Cao su Phước Hòa,"Huyện Phú Giáo, tỉnh Bình Dương",Trồng cây cao su; Khai thác và chế biến mủ cao su; Thu mua mủ nguyên liệu; Bán lẻ xăng đầu; Mua bán và chế biến gỗ cao su,"66,62%",,,,0.6662
32,Stt > 32,32,Công ty Cổ phần Cao su Việt Lào,"207 Nguyễn Văn Trỗi, phường 10, quận Phú Nhuận, TP. Hồ Chí Minh","Khai hoang, trồng rừng, chăm sóc, khai thác và chế biến mủ cao su (không kinh doanh tại TP. Hồ Chí Minh); Mua bán nguyên liệu cao su, khai thác gỗ (không hoạt động tại trụ sở)","89,29%",,,,0.8929
