row_label_raw,row_label_full,Stt,Tên công ty con,Nơi thành lập và hoạt động,Hoạt động kinh doanh chính,Tỷ lệ lợi ích kinh tế 31/12/2024,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Hoạt động kinh doanh chính,numeric__Tỷ lệ lợi ích kinh tế 31/12/2024
93,93,93,Công ty Cổ phần Cao su Mường Nhế Điện Biên,"Bản Mường Nhé, xã Mường Nhé, huyện Mường Nhé, tỉnh Điện Biên","Trồng, chăm sóc, khai thác và chế biến mủ cao su","100,00%",,,,1.0
94,94,94,Công ty TNHH MTV Cao su Qua Van,"Tỉnh Salavan, nước Cộng hòa Dân chủ Nhân dân Lào","Trồng, chăm sóc, khai thác và chế biến mủ cao su","100,00%",,,,1.0
95,95,95,Công ty Cổ phần Xuất khẩu Cao su VRG Nhật Bản,"269A Nguyễn Trọng Tuyền, phường 10, quận Phú Nhuận, TP. Hồ Chí Minh",Bán buôn cao su,"50,00%",,,,0.5
96,96,96,Công ty Cổ phần Gỗ Lộc Ninh,"Đường Điện Biên Phù, Khu phố Ninh Thuận, thị trấn Lộc Ninh, huyện Lộc Ninh, tỉnh Bình Phước","Cửa, xẻ, bào gỗ và bảo quản gỗ; Khai thác gỗ; Sản xuất gỗ","68,17%",,,,0.6817
97,97,97,Công ty TNHH Cao su & Lâm nghiệp Phước Hòa - Đắk Lắk,"Thôn 2, Xã Ia Jloi, huyện Ea Súp, tỉnh Đắk Lắk",Trồng cây ăn quả; Chế biến và bảo quản rau quả; Trồng cây cao su; Sản xuất sản phẩm khác từ cao su,"60,22%",,,,0.6022
98,98,98,Công ty TNHH Sản xuất Gỗ cao su Kon Tum,"Thôn 01, Xã Đắk La, Huyện Đắk Hà, Tỉnh Kon Tum","Khai thác gỗ và lâm sản khác; thu nhật sản phẩm từ rừng; Cửa, xẻ, bào gỗ và bảo quản gỗ.","51,00%",,,,0.51
99,99,99,Công ty Cổ phần Thanh phố Nội thất Việt Nam,"Tòa nhà U&I, số 158, đường Ngô Gia Tư, Phường Chánh Nghĩa, Thành phố Thủ Dầu Một, Bình Dương, Việt Nam.","Sản xuất sản phẩm khác từ gỗ, kim loại;","33,97%",,,,0.3397
"CÔNG TY LIÊN KẾT, LIÊN DOANH","CÔNG TY LIÊN KẾT, LIÊN DOANH","CÔNG TY LIÊN KẾT, LIÊN DOANH","CÔNG TY LIÊN KẾT, LIÊN DOANH","CÔNG TY LIÊN KẾT, LIÊN DOANH","CÔNG TY LIÊN KẾT, LIÊN DOANH","CÔNG TY LIÊN KẾT, LIÊN DOANH",,,,
"Tại ngày 31/12/2024, Tập đoàn có mươi sáu (16) Công ty liên kết, liên doanh như sau:","Tại ngày 31/12/2024, Tập đoàn có mươi sáu (16) Công ty liên kết, liên doanh như sau:","Tại ngày 31/12/2024, Tập đoàn có mươi sáu (16) Công ty liên kết, liên doanh như sau:","Tại ngày 31/12/2024, Tập đoàn có mươi sáu (16) Công ty liên kết, liên doanh như sau:","Tại ngày 31/12/2024, Tập đoàn có mươi sáu (16) Công ty liên kết, liên doanh như sau:","Tại ngày 31/12/2024, Tập đoàn có mươi sáu (16) Công ty liên kết, liên doanh như sau:","Tại ngày 31/12/2024, Tập đoàn có mươi sáu (16) Công ty liên kết, liên doanh như sau:",,,,
Stt,Stt,Stt,Tên công ty liên kết,Nơi thành lập và hoạt động,Hoạt động kinh doanh chính,Tỷ lệ lợi ích kinh tế,,,,
1,Stt > 1,1,Công ty Cổ phần Thống Nhất,"KCN Bầu Xéo, xã Sông Trấu, huyện Tràng Bom, tỉnh Đồng Nai","Đầu tư xây dựng và kinh doanh cơ sở hạ tầng khu công nghiệp; kinh doanh điện, nước sạch; dịch vụ xử lý nước thải","36,07%",,,,0.3607
