row_label_raw,row_label_full,09.1. Chi phí trả trước ngắn hạn,31/12/2024,01/01/2024,numeric__31/12/2024,numeric__01/01/2024
- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,34.465.059.657,3.414.592.485,34465059657.0,3414592485.0
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,3.755.609.718,1.419.471.172,3755609718.0,1419471172.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,39.079.842.422,64.346.528.933,39079842422.0,64346528933.0
Cộng,Cộng,Cộng,77.300.511.797,69.180.592.590,77300511797.0,69180592590.0
